season,player_code,player_name,goals,assists,minutes,starts,xg,xa
2020-21,443296,Theo Corbeanu,0,0,8,0.0,0.0,0.0
2020-21,232361,Taylor Perry,0,0,0,0.0,0.0,0.0
2020-21,245923,Luke Cundle,0,0,0,0.0,0.0,0.0
2020-21,437688,Lewis Richards,0,0,0,0.0,0.0,0.0
2020-21,481626,Christian Marques,0,0,0,0.0,0.0,0.0
2020-21,448487,Andreas Söndergaard,0,0,0,0.0,0.0,0.0
2020-21,209353,Patrick Cutrone,0,0,23,0.0,0.0,0.0
2020-21,465551,Nigel Lonwijk,0,0,0,0.0,0.0,0.0
2020-21,73314,Willian José Da Silva,1,1,1106,0.0,0.0,0.0
2020-21,490721,Hugo Bueno,0,0,0,0.0,0.0,0.0
2021-22,80201,Bernd Leno,0,0,360,0.0,0.0,0.0
2021-22,115918,Rúnar Alex Rúnarsson,0,0,0,0.0,0.0,0.0
2021-22,47431,Willian Borges Da Silva,0,0,0,0.0,0.0,0.0
2021-22,54694,Pierre-Emerick Aubameyang,4,1,1036,0.0,0.0,0.0
2021-22,58822,Cédric Soares,1,1,1481,0.0,0.0,0.0
2021-22,59966,Alexandre Lacazette,4,8,1773,0.0,0.0,0.0
2021-22,84450,Granit Xhaka,1,2,2327,0.0,0.0,0.0
2021-22,92371,Pablo Marí,0,0,180,0.0,0.0,0.0
2021-22,98745,Héctor Bellerín,0,0,0,0.0,0.0,0.0
2021-22,111457,Sead Kolasinac,0,0,91,0.0,0.0,0.0
2021-22,153256,Mohamed Naser El Sayed Elneny,0,2,801,0.0,0.0,0.0
2021-22,154043,Ainsley Maitland-Niles,0,0,263,0.0,0.0,0.0
2021-22,156074,Rob Holding,1,0,840,0.0,0.0,0.0
2021-22,167199,Thomas Partey,2,2,2027,0.0,0.0,0.0
2021-22,192895,Kieran Tierney,1,3,1916,0.0,0.0,0.0
2021-22,195735,Nicolas Pépé,1,4,681,0.0,0.0,0.0
2021-22,198849,Lucas Torreira,0,0,0,0.0,0.0,0.0
2021-22,205533,Edward Nketiah,5,1,823,0.0,0.0,0.0
2021-22,209289,Emile Smith Rowe,10,2,1909,0.0,0.0,0.0
2021-22,223340,Bukayo Saka,11,9,2978,0.0,0.0,0.0
2021-22,226597,Gabriel Magalhães,5,0,3063,0.0,0.0,0.0
2021-22,233963,Konstantinos Mavropanos,0,0,0,0.0,0.0,0.0
2021-22,242166,Mattéo Guendouzi,0,0,0,0.0,0.0,0.0
2021-22,444145,Gabriel Teodoro Martinelli Silva,6,7,1855,0.0,0.0,0.0
2021-22,462424,William Saliba,0,0,0,0.0,0.0,0.0
2021-22,198869,Ben White,0,0,2880,0.0,0.0,0.0
2021-22,437626,Nuno Varela Tavares,1,1,1169,0.0,0.0,0.0
2021-22,437742,Albert Sambi Lokonga,0,0,1129,0.0,0.0,0.0
2021-22,232223,Folarin Balogun,0,0,69,0.0,0.0,0.0
2021-22,200641,Reiss Nelson,0,0,19,0.0,0.0,0.0
2021-22,463748,Karl Hein,0,0,0,0.0,0.0,0.0
2021-22,184029,Martin Ødegaard,7,4,2782,0.0,0.0,0.0
2021-22,225321,Aaron Ramsdale,0,0,3060,0.0,0.0,0.0
2021-22,220682,Arthur Okonkwo,0,0,0,0.0,0.0,0.0
2021-22,223723,Takehiro Tomiyasu,0,1,1680,0.0,0.0,0.0
2021-22,450544,Charlie Patino,0,0,0,0.0,0.0,0.0
2021-22,503301,Omari Hutchinson,0,0,0,0.0,0.0,0.0
2021-22,498046,Salah-Eddine Oulad M'hand,0,0,0,0.0,0.0,0.0
2021-22,444880,Mika Biereth,0,0,0,0.0,0.0,0.0
2021-22,461023,Ryan Alebiosu,0,0,0,0.0,0.0,0.0
2021-22,490887,Zach Awe,0,0,0,0.0,0.0,0.0
2021-22,232245,Zak Swanson,0,0,0,0.0,0.0,0.0
2021-22,449444,Mazeed Ogungbo,0,0,0,0.0,0.0,0.0
2021-22,493928,Marcelo Flores,0,0,0,0.0,0.0,0.0
2021-22,439482,Miguel Azeez,0,0,0,0.0,0.0,0.0
2021-22,450553,Alex Kirk,0,0,0,0.0,0.0,0.0
2021-22,101184,Calum Chambers,1,0,999,0.0,0.0,0.0
2021-22,79852,Jed Steer,0,0,90,0.0,0.0,0.0
2021-22,85242,Conor Hourihane,0,0,0,0.0,0.0,0.0
2021-22,98980,Emiliano Martínez,0,0,3240,0.0,0.0,0.0
2021-22,108156,Björn Engels,0,0,0,0.0,0.0,0.0
2021-22,110504,Bertrand Traoré,0,1,212,0.0,0.0,0.0
2021-22,122775,Morgan Sanson,0,0,349,0.0,0.0,0.0
2021-22,122806,John McGinn,3,4,3090,0.0,0.0,0.0
2021-22,123354,Kortney Hause,1,0,397,0.0,0.0,0.0
2021-22,148508,Mahmoud Ahmed Ibrahim Hassan,0,0,10,0.0,0.0,0.0
2021-22,149484,Tyrone Mings,1,4,3188,0.0,0.0,0.0
2021-22,178301,Ollie Watkins,11,3,2950,0.0,0.0,0.0
2021-22,184704,Marvelous Nakamba,0,0,899,0.0,0.0,0.0
2021-22,195546,Emiliano Buendía Stati,4,6,1887,0.0,0.0,0.0
2021-22,199796,Matthew Cash,4,3,3377,0.0,0.0,0.0
2021-22,199798,Ezri Konsa Ngoyo,2,0,2477,0.0,0.0,0.0
2021-22,203368,Frédéric Guilbert,0,0,0,0.0,0.0,0.0
2021-22,213345,Wesley Moraes,0,0,1,0.0,0.0,0.0
2021-22,217487,Mbwana Ally Samatta,0,0,0,0.0,0.0,0.0
2021-22,221239,Keinan Davis,0,0,11,0.0,0.0,0.0
2021-22,230046,Douglas Luiz Soares de Paulo,2,3,2715,0.0,0.0,0.0
2021-22,232653,Jacob Ramsey,6,1,2465,0.0,0.0,0.0
2021-22,18892,Ashley Young,0,2,1234,0.0,0.0,0.0
2021-22,101188,Lucas Digne,0,4,2440,0.0,0.0,0.0
2021-22,84939,Danny Ings,7,6,1891,0.0,0.0,0.0
2021-22,215711,Leon Bailey,1,3,750,0.0,0.0,0.0
2021-22,447715,Aaron Ramsey,0,0,0,0.0,0.0,0.0
2021-22,481624,Jaden Philogene-Bidace,0,0,4,0.0,0.0,0.0
2021-22,478912,Carney Chukwuemeka,0,1,291,0.0,0.0,0.0
2021-22,433979,Cameron Archer,0,0,24,0.0,0.0,0.0
2021-22,248164,Viljami Sinisalo,0,0,0,0.0,0.0,0.0
2021-22,515597,Lamare Bogarde,0,0,0,0.0,0.0,0.0
2021-22,490094,Tim Iroegbunam,0,0,90,0.0,0.0,0.0
2021-22,462381,Filip Marschall,0,0,0,0.0,0.0,0.0
2021-22,536110,Josh Feeney,0,0,0,0.0,0.0,0.0
2021-22,84583,Philippe Coutinho Correia,5,3,1327,0.0,0.0,0.0
2021-22,465390,Kaine Hayden,0,0,0,0.0,0.0,0.0
2021-22,111782,Robin Olsen,0,0,90,0.0,0.0,0.0
2021-22,487835,Benjamin Chrisene,0,0,0,0.0,0.0,0.0
2021-22,515599,Tommi O'Reilly,0,0,0,0.0,0.0,0.0
2021-22,61810,Pontus Jansson,3,4,3321,0.0,0.0,0.0
2021-22,128295,Christian Nørgaard,3,4,3054,0.0,0.0,0.0
2021-22,144485,Ivan Toney,12,5,2908,0.0,0.0,0.0
2021-22,154138,Tariqe Fosu-Henry,0,0,16,0.0,0.0,0.0
2021-22,154561,David Raya Martin,0,0,2160,0.0,0.0,0.0
2021-22,174932,Sergi Canós,3,3,2077,0.0,0.0,0.0
2021-22,183656,Pelenda Joshua Dasilva,0,0,250,0.0,0.0,0.0
2021-22,194010,Rico Henry,3,0,2775,0.0,0.0,0.0
2021-22,204580,Vitaly Janelt,4,0,2295,0.0,0.0,0.0
2021-22,205836,Saman Ghoddos,1,2,524,0.0,0.0,0.0
2021-22,207283,Mathias Jensen,0,1,1590,0.0,0.0,0.0
2021-22,213687,Charlie Goode,0,0,448,0.0,0.0,0.0
2021-22,216620,Marcus Forss,0,1,203,0.0,0.0,0.0
2021-22,226956,Mads Roerslev Rasmussen,1,1,1232,0.0,0.0,0.0
2021-22,228044,Mads Bech Sørensen,0,0,833,0.0,0.0,0.0
2021-22,231065,Ethan Pinnock,1,1,2694,0.0,0.0,0.0
2021-22,235448,Ellery Balcombe,0,0,0,0.0,0.0,0.0
2021-22,420922,Jan Zamburek,0,0,0,0.0,0.0,0.0
2021-22,434024,Patrik Gunnarsson,0,0,0,0.0,0.0,0.0
2021-22,434662,Halil Dervişoğlu,0,0,0,0.0,0.0,0.0
2021-22,446008,Bryan Mbeumo,4,7,2905,0.0,0.0,0.0
2021-22,481405,Mads Bidstrup,0,0,36,0.0,0.0,0.0
2021-22,428580,Frank Onyeka,0,2,1040,0.0,0.0,0.0
2021-22,191866,Kristoffer Ajer,1,3,1995,0.0,0.0,0.0
2021-22,232247,Dominic Thompson,0,0,146,0.0,0.0,0.0
2021-22,432160,Shandon Baptiste,1,0,898,0.0,0.0,0.0
2021-22,216646,Yoane Wissa,7,2,1268,0.0,0.0,0.0
2021-22,240796,Álvaro Fernández,0,0,1080,0.0,0.0,0.0
2021-22,450550,Finley Stevens,0,0,14,0.0,0.0,0.0
2021-22,48760,Mathias Jorgensen,1,0,516,0.0,0.0,0.0
2021-22,220695,Paris Maghoma,0,0,0,0.0,0.0,0.0
2021-22,503300,Matthew Cox,0,0,0,0.0,0.0,0.0
2021-22,461558,Maxwell Haygarth,0,0,0,0.0,0.0,0.0
2021-22,460029,Nathan Young-Coombes,0,0,3,0.0,0.0,0.0
2021-22,450539,Myles Peart-Harris,0,0,0,0.0,0.0,0.0
2021-22,57513,Jonas Lössl,0,0,180,0.0,0.0,0.0
2021-22,80607,Christian Eriksen,1,4,938,0.0,0.0,0.0
2021-22,121570,Julian Jeanvier,0,0,0,0.0,0.0,0.0
2021-22,39155,Adam Lallana,0,1,1559,0.0,0.0,0.0
2021-22,49262,Jason Steele,0,0,90,0.0,0.0,0.0
2021-22,60307,Pascal Groß,2,5,2033,0.0,0.0,0.0
2021-22,61933,Shane Duffy,1,1,1434,0.0,0.0,0.0
2021-22,66242,Davy Pröpper,0,0,0,0.0,0.0,0.0
2021-22,83299,Lewis Dunk,1,0,2573,0.0,0.0,0.0
2021-22,109345,Solomon March,0,2,1733,0.0,0.0,0.0
2021-22,110735,Adam Webster,2,0,1429,0.0,0.0,0.0
2021-22,111478,Joël Veltman,1,1,2874,0.0,0.0,0.0
2021-22,115382,Neal Maupay,8,3,2269,0.0,0.0,0.0
2021-22,116216,Leandro Trossard,8,4,2803,0.0,0.0,0.0
2021-22,131897,Mathew Ryan,0,0,0,0.0,0.0,0.0
2021-22,165210,Alireza Jahanbakhsh,0,0,0,0.0,0.0,0.0
2021-22,209362,Bernardo Fernandes Da Silva Junior,0,0,0,0.0,0.0,0.0
2021-22,215059,Robert Sánchez,0,0,3330,0.0,0.0,0.0
2021-22,227127,Yves Bissouma,1,2,2110,0.0,0.0,0.0
2021-22,232792,Tariq Lamptey,0,2,1547,0.0,0.0,0.0
2021-22,233425,Aaron Connolly,0,0,154,0.0,0.0,0.0
2021-22,235382,Steven Alzate,0,0,401,0.0,0.0,0.0
2021-22,243016,Alexis Mac Allister,5,2,2112,0.0,0.0,0.0
2021-22,243505,Jakub Moder,0,3,1694,0.0,0.0,0.0
2021-22,50175,Danny Welbeck,6,4,1469,0.0,0.0,0.0
2021-22,423649,Enock Mwepu,2,5,990,0.0,0.0,0.0
2021-22,240514,Kjell Scherpen,0,0,0,0.0,0.0,0.0
2021-22,93284,Florin Andone,0,0,0,0.0,0.0,0.0
2021-22,204676,Andi Zeqiri,0,0,0,0.0,0.0,0.0
2021-22,442229,Michal Karbownik,0,0,0,0.0,0.0,0.0
2021-22,209045,Taylor Richards,0,0,23,0.0,0.0,0.0
2021-22,486672,Moisés Caicedo,1,1,660,0.0,0.0,0.0
2021-22,433589,Haydon Roberts,0,0,0,0.0,0.0,0.0
2021-22,179268,Marc Cucurella,1,1,3089,0.0,0.0,0.0
2021-22,106757,Jürgen Locadia,0,0,22,0.0,0.0,0.0
2021-22,441192,Jeremy Sarmiento,0,0,44,0.0,0.0,0.0
2021-22,448496,Ed Turns,0,0,0,0.0,0.0,0.0
2021-22,433138,Marc Leonard,0,0,0,0.0,0.0,0.0
2021-22,487117,Evan Ferguson,0,0,22,0.0,0.0,0.0
2021-22,209288,Thomas McGill,0,0,0,0.0,0.0,0.0
2021-22,445548,Odeluga Offiah,0,0,0,0.0,0.0,0.0
2021-22,17761,James Tarkowski,1,2,3106,0.0,0.0,0.0
2021-22,17997,Phil Bardsley,0,0,0,0.0,0.0,0.0
2021-22,39487,Erik Pieters,0,1,726,0.0,0.0,0.0
2021-22,40145,Jack Cork,1,0,1670,0.0,0.0,0.0
2021-22,40845,Dale Stephens,0,0,123,0.0,0.0,0.0
2021-22,41674,Kevin Long,0,0,408,0.0,0.0,0.0
2021-22,44683,Jay Rodriguez,2,3,1365,0.0,0.0,0.0
2021-22,44699,Ashley Barnes,1,0,793,0.0,0.0,0.0
2021-22,51927,Ben Mee,3,0,1839,0.0,0.0,0.0
2021-22,60551,Ashley Westwood,0,4,2286,0.0,0.0,0.0
2021-22,60586,Johann Berg Gudmundsson,0,1,1097,0.0,0.0,0.0
2021-22,68983,Matthew Lowton,1,3,1771,0.0,0.0,0.0
2021-22,81183,Matej Vydra,2,3,665,0.0,0.0,0.0
2021-22,98747,Nick Pope,0,0,3240,0.0,0.0,0.0
2021-22,103914,Charlie Taylor,0,3,2730,0.0,0.0,0.0
2021-22,168399,Will Norris,0,0,0,0.0,0.0,0.0
2021-22,172782,Josh Brownhill,2,3,2952,0.0,0.0,0.0
2021-22,217401,Josh Benson,0,0,0,0.0,0.0,0.0
2021-22,220037,Bailey Peacock-Farrell,0,0,0,0.0,0.0,0.0
2021-22,433154,Dwight McNeil,0,1,3104,0.0,0.0,0.0
2021-22,432830,Nathan Collins,2,0,1670,0.0,0.0,0.0
2021-22,20066,Wayne Hennessey,0,0,180,0.0,0.0,0.0
2021-22,461096,Lewis Richardson,0,0,0,0.0,0.0,0.0
2021-22,461102,Bobby Thomas,0,0,0,0.0,0.0,0.0
2021-22,461567,Owen Dodgson,0,0,0,0.0,0.0,0.0
2021-22,17349,Aaron Lennon,2,1,1541,0.0,0.0,0.0
2021-22,149519,Maxwel Cornet,9,2,1764,0.0,0.0,0.0
2021-22,192290,Connor Roberts,1,1,1689,0.0,0.0,0.0
2021-22,120202,Wout Weghorst,2,3,1448,0.0,0.0,0.0
2021-22,514229,Sam Waller,0,0,0,0.0,0.0,0.0
2021-22,530873,Dara Costelloe,0,0,0,0.0,0.0,0.0
2021-22,461080,Joseph McGlynn,0,0,0,0.0,0.0,0.0
2021-22,465299,Anthony Mancini,0,0,0,0.0,0.0,0.0
2021-22,41328,César Azpilicueta,1,3,2067,0.0,0.0,0.0
2021-22,44346,Olivier Giroud,0,0,0,0.0,0.0,0.0
2021-22,51090,Thiago Emiliano da Silva,3,1,2649,0.0,0.0,0.0
2021-22,82263,Marcos Alonso,4,5,2164,0.0,0.0,0.0
2021-22,85955,Jorge Luiz Frello Filho,6,2,2271,0.0,0.0,0.0
2021-22,88894,Ross Barkley,1,0,174,0.0,0.0,0.0
2021-22,91651,Mateo Kovacic,2,5,1552,0.0,0.0,0.0
2021-22,94245,Michy Batshuayi,0,0,0,0.0,0.0,0.0
2021-22,102380,Antonio Rüdiger,3,3,3035,0.0,0.0,0.0
2021-22,109745,Kepa Arrizabalaga,0,0,360,0.0,0.0,0.0
2021-22,116594,N'Golo Kanté,2,5,1769,0.0,0.0,0.0
2021-22,124183,Hakim Ziyech,4,3,1311,0.0,0.0,0.0
2021-22,126187,Ruben Loftus-Cheek,0,3,1384,0.0,0.0,0.0
2021-22,135363,Andreas Christensen,0,0,1494,0.0,0.0,0.0
2021-22,165153,Timo Werner,4,2,1278,0.0,0.0,0.0
2021-22,172850,Benjamin Chilwell,3,1,541,0.0,0.0,0.0
2021-22,173879,Tammy Abraham,0,0,0,0.0,0.0,0.0
2021-22,176413,Christian Pulisic,6,2,1282,0.0,0.0,0.0
2021-22,184341,Mason Mount,11,11,2358,0.0,0.0,0.0
2021-22,199598,Ethan Ampadu,0,0,0,0.0,0.0,0.0
2021-22,209046,Callum Hudson-Odoi,1,4,958,0.0,0.0,0.0
2021-22,219847,Kai Havertz,8,4,1802,0.0,0.0,0.0
2021-22,225796,Reece James,5,9,1863,0.0,0.0,0.0
2021-22,228286,Edouard Mendy,0,0,3060,0.0,0.0,0.0
2021-22,204727,Malang Sarr,0,0,544,0.0,0.0,0.0
2021-22,180736,Trevoh Chalobah,3,1,1447,0.0,0.0,0.0
2021-22,66749,Romelu Lukaku,8,1,1583,0.0,0.0,0.0
2021-22,109533,Emerson Palmieri dos Santos,0,0,4,0.0,0.0,0.0
2021-22,89335,Saúl Ñíguez,0,1,478,0.0,0.0,0.0
2021-22,122074,Marcus Bettinelli,0,0,0,0.0,0.0,0.0
2021-22,487838,Lewis Hall,0,0,0,0.0,0.0,0.0
2021-22,491785,Harvey Vale,0,0,0,0.0,0.0,0.0
2021-22,167767,Robert Kenedy Nunes do Nascimento,0,1,58,0.0,0.0,0.0
2021-22,232787,Conor Gallagher,8,6,2843,0.0,0.0,0.0
2021-22,40836,Vicente Guaita,0,0,2655,0.0,0.0,0.0
2021-22,49413,James Tomkins,1,0,545,0.0,0.0,0.0
2021-22,50471,James McArthur,0,4,1434,0.0,0.0,0.0
2021-22,54861,Christian Benteke,4,1,1132,0.0,0.0,0.0
2021-22,55037,Cheikhou Kouyaté,0,1,1970,0.0,0.0,0.0
2021-22,58786,Martin Kelly,0,0,0,0.0,0.0,0.0
2021-22,66975,Luka Milivojevic,0,0,767,0.0,0.0,0.0
2021-22,80146,Jordan Ayew,3,4,2012,0.0,0.0,0.0
2021-22,82403,Wilfried Zaha,14,2,2759,0.0,0.0,0.0
2021-22,86417,Jeffrey Schlupp,4,2,1840,0.0,0.0,0.0
2021-22,105666,Jack Butland,0,0,765,0.0,0.0,0.0
2021-22,173954,Jairo Riedewald,0,0,116,0.0,0.0,0.0
2021-22,185478,Jarosław Jach,0,0,0,0.0,0.0,0.0
2021-22,231747,Jean-Philippe Mateta,5,1,1138,0.0,0.0,0.0
2021-22,232413,Eberechi Eze,1,1,599,0.0,0.0,0.0
2021-22,232423,Nathan Ferguson,0,0,8,0.0,0.0,0.0
2021-22,244723,Tyrick Mitchell,0,2,3101,0.0,0.0,0.0
2021-22,108413,Will Hughes,0,2,1050,0.0,0.0,0.0
2021-22,443661,Michael Olise,2,6,1127,0.0,0.0,0.0
2021-22,55494,Joel Ward,0,0,2486,0.0,0.0,0.0
2021-22,209036,Marc Guéhi,2,1,3222,0.0,0.0,0.0
2021-22,174874,Joachim Andersen,0,4,2914,0.0,0.0,0.0
2021-22,57328,Nathaniel Clyne,0,1,1351,0.0,0.0,0.0
2021-22,223824,Reece Hannam,0,0,0,0.0,0.0,0.0
2021-22,450542,Jesurun Rak-Sakyi,0,0,79,0.0,0.0,0.0
2021-22,448482,Robert Street,0,0,0,0.0,0.0,0.0
2021-22,462831,Scott Banks,0,0,0,0.0,0.0,0.0
2021-22,169593,Remi Matthews,0,0,0,0.0,0.0,0.0
2021-22,199670,Odsonne Edouard,6,4,1554,0.0,0.0,0.0
2021-22,501468,Tayo Adaramola,0,0,0,0.0,0.0,0.0
2021-22,193488,Anwar El Ghazi,1,1,392,0.0,0.0,0.0
2021-22,41823,Fabian Delph,0,0,660,0.0,0.0,0.0
2021-22,55422,Gylfi Sigurdsson,0,0,0,0.0,0.0,0.0
2021-22,59949,Seamus Coleman,1,1,2656,0.0,0.0,0.0
2021-22,60025,James Rodríguez,0,0,0,0.0,0.0,0.0
2021-22,100649,Bernard Anício Caldeira Duarte,0,0,0,0.0,0.0,0.0
2021-22,106611,Michael Keane,3,2,2791,0.0,0.0,0.0
2021-22,111234,Jordan Pickford,0,0,3150,0.0,0.0,0.0
2021-22,119765,Allan Marques Loureiro,0,3,2181,0.0,0.0,0.0
2021-22,120250,André Filipe Tavares Gomes,0,1,614,0.0,0.0,0.0
2021-22,121599,Abdoulaye Doucouré,2,5,2536,0.0,0.0,0.0
2021-22,153133,Alex Iwobi,2,2,2029,0.0,0.0,0.0
2021-22,164511,Yerry Mina,0,0,844,0.0,0.0,0.0
2021-22,173807,Tom Davies,1,0,230,0.0,0.0,0.0
2021-22,177815,Dominic Calvert-Lewin,5,2,1281,0.0,0.0,0.0
2021-22,194164,Mason Holgate,2,2,2133,0.0,0.0,0.0
2021-22,198826,Ben Godfrey,0,0,2029,0.0,0.0,0.0
2021-22,212319,Richarlison de Andrade,10,6,2522,0.0,0.0,0.0
2021-22,222627,João Virgínia,0,0,0,0.0,0.0,0.0
2021-22,180184,Donny van de Beek,2,0,550,0.0,0.0,0.0
2021-22,108823,Bamidele Alli,1,0,985,0.0,0.0,0.0
2021-22,40349,Asmir Begović,0,0,270,0.0,0.0,0.0
2021-22,60252,Andros Townsend,3,2,1452,0.0,0.0,0.0
2021-22,172632,Demarai Gray,5,5,2336,0.0,0.0,0.0
2021-22,153673,Jonjoe Kenny,0,1,1015,0.0,0.0,0.0
2021-22,232826,Anthony Gordon,4,3,2277,0.0,0.0,0.0
2021-22,160987,Jean-Philippe Gbamin,0,0,65,0.0,0.0,0.0
2021-22,480455,Jarrad Branthwaite,1,0,387,0.0,0.0,0.0
2021-22,173818,Nathan Broadhead,0,0,0,0.0,0.0,0.0
2021-22,242058,Moise Kean,0,0,1,0.0,0.0,0.0
2021-22,495542,Niels Nkounkou,0,0,0,0.0,0.0,0.0
2021-22,11948,Andy Lonergan,0,0,0,0.0,0.0,0.0
2021-22,57134,Salomón Rondón,1,1,779,0.0,0.0,0.0
2021-22,218997,Ellis Simms,0,0,61,0.0,0.0,0.0
2021-22,461421,Lewis Dobbin,0,0,30,0.0,0.0,0.0
2021-22,491556,Charlie Whitaker,0,0,0,0.0,0.0,0.0
2021-22,447325,Harry Tyrer,0,0,0,0.0,0.0,0.0
2021-22,66838,Cenk Tosun,0,0,5,0.0,0.0,0.0
2021-22,474907,Reece Welch,0,0,0,0.0,0.0,0.0
2021-22,461446,Tyler Onyango,0,0,27,0.0,0.0,0.0
2021-22,243571,Nathan Patterson,0,0,0,0.0,0.0,0.0
2021-22,224967,Vitalii Mykolenko,1,1,1054,0.0,0.0,0.0
2021-22,491559,Isaac Price,0,0,13,0.0,0.0,0.0
2021-22,17745,Kasper Schmeichel,0,0,3330,0.0,0.0,0.0
2021-22,37642,Jonny Evans,1,1,1346,0.0,0.0,0.0
2021-22,51938,Marc Albrighton,1,2,1127,0.0,0.0,0.0
2021-22,86881,Nampalys Mendy,0,0,1032,0.0,0.0,0.0
2021-22,95463,Danny Ward,0,0,90,0.0,0.0,0.0
2021-22,101668,Jamie Vardy,15,3,1801,0.0,0.0,0.0
2021-22,106837,Dennis Praet,0,0,0,0.0,0.0,0.0
2021-22,111931,Ricardo Domingos Barbosa Pereira,1,3,990,0.0,0.0,0.0
2021-22,155569,Daniel Amartey,0,0,2118,0.0,0.0,0.0
2021-22,166477,Timothy Castagne,1,0,2124,0.0,0.0,0.0
2021-22,166989,Youri Tielemans,6,4,2629,0.0,0.0,0.0
2021-22,168580,Ayoze Pérez,2,3,438,0.0,0.0,0.0
2021-22,172780,James Maddison,12,11,2454,0.0,0.0,0.0
2021-22,173515,Kelechi Iheanacho,4,6,1253,0.0,0.0,0.0
2021-22,197469,Hamza Choudhury,0,0,284,0.0,0.0,0.0
2021-22,201666,Harvey Barnes,6,12,2095,0.0,0.0,0.0
2021-22,203341,Wilfred Ndidi,0,1,1617,0.0,0.0,0.0
2021-22,218031,Çaglar Söyüncü,1,0,2497,0.0,0.0,0.0
2021-22,220627,James Justin,0,0,996,0.0,0.0,0.0
2021-22,244619,Luke Thomas,0,1,1911,0.0,0.0,0.0
2021-22,444463,Wesley Fofana,0,0,630,0.0,0.0,0.0
2021-22,93100,Jannik Vestergaard,0,0,563,0.0,0.0,0.0
2021-22,245419,Patson Daka,5,3,1152,0.0,0.0,0.0
2021-22,225902,Boubakary Soumaré,0,1,1095,0.0,0.0,0.0
2021-22,40146,Ryan Bertrand,0,0,337,0.0,0.0,0.0
2021-22,215413,Kiernan Dewsbury-Hall,1,2,2101,0.0,0.0,0.0
2021-22,11974,Eldin Jakupovic,0,0,0,0.0,0.0,0.0
2021-22,219352,Ademola Lookman,6,0,1446,0.0,0.0,0.0
2021-22,232229,Vontae Daley-Campbell,0,0,0,0.0,0.0,0.0
2021-22,501770,Ben Nelson,0,0,0,0.0,0.0,0.0
2021-22,232620,Lewis Brunt,0,0,23,0.0,0.0,0.0
2021-22,461587,Kasey McAteer,0,0,2,0.0,0.0,0.0
2021-22,28690,Pablo Hernández Domínguez,0,0,0,0.0,0.0,0.0
2021-22,39790,Francisco Casilla Cortés,0,0,0,0.0,0.0,0.0
2021-22,55914,Liam Cooper,0,2,1814,0.0,0.0,0.0
2021-22,66588,Luke Ayling,2,3,2272,0.0,0.0,0.0
2021-22,72222,Mateusz Klich,1,2,2071,0.0,0.0,0.0
2021-22,80954,Rodrigo Moreno,6,2,2263,0.0,0.0,0.0
2021-22,87873,Stuart Dallas,1,1,2920,0.0,0.0,0.0
2021-22,106617,Patrick Bamford,2,2,557,0.0,0.0,0.0
2021-22,149915,Diego Llorente,3,0,2341,0.0,0.0,0.0
2021-22,155405,Kalvin Phillips,0,1,1594,0.0,0.0,0.0
2021-22,165808,Hélder Wander Sousa de Azevedo e Costa,0,0,21,0.0,0.0,0.0
2021-22,173821,Tyler Roberts,1,1,976,0.0,0.0,0.0
2021-22,193645,Robin Koch,0,0,1572,0.0,0.0,0.0
2021-22,215460,Ian Carlo Poveda-Ocampo,0,0,0,0.0,0.0,0.0
2021-22,219961,Raphael Dias Belloli,11,4,2916,0.0,0.0,0.0
2021-22,221610,Jamie Shackleton,0,1,704,0.0,0.0,0.0
2021-22,222694,Pascal Struijk,1,1,2050,0.0,0.0,0.0
2021-22,437495,Illan Meslier,0,0,3384,0.0,0.0,0.0
2021-22,221399,Jack Harrison,8,1,2638,0.0,0.0,0.0
2021-22,200617,Daniel James,4,5,2489,0.0,0.0,0.0
2021-22,443967,Héctor Junior Firpo Adames,0,2,1709,0.0,0.0,0.0
2021-22,223081,Kristoffer Klaesson,0,0,35,0.0,0.0,0.0
2021-22,248937,Sam Greenwood,0,2,231,0.0,0.0,0.0
2021-22,450070,Crysencio Summerville,0,0,126,0.0,0.0,0.0
2021-22,80179,Adam Forshaw,0,1,1526,0.0,0.0,0.0
2021-22,433590,Cody Drameh,0,0,126,0.0,0.0,0.0
2021-22,492373,Charlie Cresswell,0,0,140,0.0,0.0,0.0
2021-22,464618,Liam McCarron,0,0,9,0.0,0.0,0.0
2021-22,462635,Joe Gelhardt,2,4,733,0.0,0.0,0.0
2021-22,469249,Nohan Kenneh,0,0,0,0.0,0.0,0.0
2021-22,473342,Stuart McKinstry,0,0,3,0.0,0.0,0.0
2021-22,477547,Leo Fuhr Hjelde,0,0,148,0.0,0.0,0.0
2021-22,450529,Lewis Bate,0,0,145,0.0,0.0,0.0
2021-22,492374,Jack Jenkins,0,0,0,0.0,0.0,0.0
2021-22,513852,Kris Moore,0,0,0,0.0,0.0,0.0
2021-22,547701,Archie Gray,0,0,0,0.0,0.0,0.0
2021-22,15157,James Milner,0,1,844,0.0,0.0,0.0
2021-22,56979,Jordan Henderson,2,5,2592,0.0,0.0,0.0
2021-22,60706,Adrián San Miguel del Castillo,0,0,0,0.0,0.0,0.0
2021-22,60914,Joel Matip,3,3,2790,0.0,0.0,0.0
2021-22,61558,Thiago Alcántara do Nascimento,1,4,1527,0.0,0.0,0.0
