Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Season
Bundesliga,2021-05-15,Schalke 04,Eintracht Frankfurt,4,3,H,2020-21
Bundesliga,2021-05-16,Mainz,Borussia Dortmund,1,3,A,2020-21
Bundesliga,2021-05-16,RB Leipzig,VfL Wolfsburg,2,2,D,2020-21
Bundesliga,2021-05-22,1. FC Union Berlin,RB Leipzig,2,1,H,2020-21
Bundesliga,2021-05-22,Bayern Munich,FC Augsburg,5,2,H,2020-21
Bundesliga,2021-05-22,Borussia Dortmund,Bayer Leverkusen,3,1,H,2020-21
Bundesliga,2021-05-22,Eintracht Frankfurt,SC Freiburg,3,1,H,2020-21
Bundesliga,2021-05-22,FC Cologne,Schalke 04,1,0,H,2020-21
Bundesliga,2021-05-22,TSG Hoffenheim,Hertha Berlin,2,1,H,2020-21
Bundesliga,2021-05-22,VfB Stuttgart,Arminia Bielefeld,0,2,A,2020-21
Bundesliga,2021-05-22,VfL Wolfsburg,Mainz,2,3,A,2020-21
Bundesliga,2021-05-22,Werder Bremen,Borussia Mönchengladbach,2,4,A,2020-21
Bundesliga,2021-08-13,Borussia Mönchengladbach,Bayern Munich,1,1,D,2021-22
Bundesliga,2021-08-14,1. FC Union Berlin,Bayer Leverkusen,1,1,D,2021-22
Bundesliga,2021-08-14,Arminia Bielefeld,SC Freiburg,0,0,D,2021-22
Bundesliga,2021-08-14,Borussia Dortmund,Eintracht Frankfurt,5,2,H,2021-22
Bundesliga,2021-08-14,FC Augsburg,TSG Hoffenheim,0,4,A,2021-22
Bundesliga,2021-08-14,VfB Stuttgart,SpVgg Greuther Fürth,5,1,H,2021-22
Bundesliga,2021-08-14,VfL Wolfsburg,VfL Bochum,1,0,H,2021-22
Bundesliga,2021-08-15,FC Cologne,Hertha Berlin,3,1,H,2021-22
Bundesliga,2021-08-15,Mainz,RB Leipzig,1,0,H,2021-22
Bundesliga,2021-08-20,RB Leipzig,VfB Stuttgart,4,0,H,2021-22
Bundesliga,2021-08-21,Bayer Leverkusen,Borussia Mönchengladbach,4,0,H,2021-22
Bundesliga,2021-08-21,Eintracht Frankfurt,FC Augsburg,0,0,D,2021-22
Bundesliga,2021-08-21,Hertha Berlin,VfL Wolfsburg,1,2,A,2021-22
Bundesliga,2021-08-21,SC Freiburg,Borussia Dortmund,2,1,H,2021-22
Bundesliga,2021-08-21,SpVgg Greuther Fürth,Arminia Bielefeld,1,1,D,2021-22
Bundesliga,2021-08-21,VfL Bochum,Mainz,2,0,H,2021-22
Bundesliga,2021-08-22,Bayern Munich,FC Cologne,3,2,H,2021-22
Bundesliga,2021-08-22,TSG Hoffenheim,1. FC Union Berlin,2,2,D,2021-22
Bundesliga,2021-08-27,Borussia Dortmund,TSG Hoffenheim,3,2,H,2021-22
Bundesliga,2021-08-28,Arminia Bielefeld,Eintracht Frankfurt,1,1,D,2021-22
Bundesliga,2021-08-28,Bayern Munich,Hertha Berlin,5,0,H,2021-22
Bundesliga,2021-08-28,FC Augsburg,Bayer Leverkusen,1,4,A,2021-22
Bundesliga,2021-08-28,FC Cologne,VfL Bochum,2,1,H,2021-22
Bundesliga,2021-08-28,Mainz,SpVgg Greuther Fürth,3,0,H,2021-22
Bundesliga,2021-08-28,VfB Stuttgart,SC Freiburg,2,3,A,2021-22
Bundesliga,2021-08-29,1. FC Union Berlin,Borussia Mönchengladbach,2,1,H,2021-22
Bundesliga,2021-08-29,VfL Wolfsburg,RB Leipzig,1,0,H,2021-22
Bundesliga,2021-09-11,1. FC Union Berlin,FC Augsburg,0,0,D,2021-22
Bundesliga,2021-09-11,Bayer Leverkusen,Borussia Dortmund,3,4,A,2021-22
Bundesliga,2021-09-11,RB Leipzig,Bayern Munich,1,4,A,2021-22
Bundesliga,2021-09-11,SC Freiburg,FC Cologne,1,1,D,2021-22
Bundesliga,2021-09-11,SpVgg Greuther Fürth,VfL Wolfsburg,0,2,A,2021-22
Bundesliga,2021-09-11,TSG Hoffenheim,Mainz,0,2,A,2021-22
Bundesliga,2021-09-12,Borussia Mönchengladbach,Arminia Bielefeld,3,1,H,2021-22
Bundesliga,2021-09-12,Eintracht Frankfurt,VfB Stuttgart,1,1,D,2021-22
Bundesliga,2021-09-12,VfL Bochum,Hertha Berlin,1,3,A,2021-22
Bundesliga,2021-09-17,Hertha Berlin,SpVgg Greuther Fürth,2,1,H,2021-22
Bundesliga,2021-09-18,Arminia Bielefeld,TSG Hoffenheim,0,0,D,2021-22
Bundesliga,2021-09-18,Bayern Munich,VfL Bochum,7,0,H,2021-22
Bundesliga,2021-09-18,FC Augsburg,Borussia Mönchengladbach,1,0,H,2021-22
Bundesliga,2021-09-18,FC Cologne,RB Leipzig,1,1,D,2021-22
Bundesliga,2021-09-18,Mainz,SC Freiburg,0,0,D,2021-22
Bundesliga,2021-09-19,Borussia Dortmund,1. FC Union Berlin,4,2,H,2021-22
Bundesliga,2021-09-19,VfB Stuttgart,Bayer Leverkusen,1,3,A,2021-22
Bundesliga,2021-09-19,VfL Wolfsburg,Eintracht Frankfurt,1,1,D,2021-22
Bundesliga,2021-09-24,SpVgg Greuther Fürth,Bayern Munich,1,3,A,2021-22
Bundesliga,2021-09-25,1. FC Union Berlin,Arminia Bielefeld,1,0,H,2021-22
Bundesliga,2021-09-25,Bayer Leverkusen,Mainz,1,0,H,2021-22
Bundesliga,2021-09-25,Borussia Mönchengladbach,Borussia Dortmund,1,0,H,2021-22
Bundesliga,2021-09-25,Eintracht Frankfurt,FC Cologne,1,1,D,2021-22
Bundesliga,2021-09-25,RB Leipzig,Hertha Berlin,6,0,H,2021-22
Bundesliga,2021-09-25,TSG Hoffenheim,VfL Wolfsburg,3,1,H,2021-22
Bundesliga,2021-09-26,SC Freiburg,FC Augsburg,3,0,H,2021-22
Bundesliga,2021-09-26,VfL Bochum,VfB Stuttgart,0,0,D,2021-22
Bundesliga,2021-10-01,FC Cologne,SpVgg Greuther Fürth,3,1,H,2021-22
Bundesliga,2021-10-02,Borussia Dortmund,FC Augsburg,2,1,H,2021-22
Bundesliga,2021-10-02,Hertha Berlin,SC Freiburg,1,2,A,2021-22
Bundesliga,2021-10-02,RB Leipzig,VfL Bochum,3,0,H,2021-22
Bundesliga,2021-10-02,VfB Stuttgart,TSG Hoffenheim,3,1,H,2021-22
Bundesliga,2021-10-02,VfL Wolfsburg,Borussia Mönchengladbach,1,3,A,2021-22
Bundesliga,2021-10-03,Arminia Bielefeld,Bayer Leverkusen,0,4,A,2021-22
Bundesliga,2021-10-03,Bayern Munich,Eintracht Frankfurt,1,2,A,2021-22
Bundesliga,2021-10-03,Mainz,1. FC Union Berlin,1,2,A,2021-22
Bundesliga,2021-10-15,TSG Hoffenheim,FC Cologne,5,0,H,2021-22
Bundesliga,2021-10-16,1. FC Union Berlin,VfL Wolfsburg,2,0,H,2021-22
Bundesliga,2021-10-16,Borussia Dortmund,Mainz,3,1,H,2021-22
Bundesliga,2021-10-16,Borussia Mönchengladbach,VfB Stuttgart,1,1,D,2021-22
Bundesliga,2021-10-16,Eintracht Frankfurt,Hertha Berlin,1,2,A,2021-22
Bundesliga,2021-10-16,SC Freiburg,RB Leipzig,1,1,D,2021-22
Bundesliga,2021-10-16,SpVgg Greuther Fürth,VfL Bochum,0,1,A,2021-22
Bundesliga,2021-10-17,Bayer Leverkusen,Bayern Munich,1,5,A,2021-22
Bundesliga,2021-10-17,FC Augsburg,Arminia Bielefeld,1,1,D,2021-22
Bundesliga,2021-10-22,Mainz,FC Augsburg,4,1,H,2021-22
Bundesliga,2021-10-23,Arminia Bielefeld,Borussia Dortmund,1,3,A,2021-22
Bundesliga,2021-10-23,Bayern Munich,TSG Hoffenheim,4,0,H,2021-22
Bundesliga,2021-10-23,Hertha Berlin,Borussia Mönchengladbach,1,0,H,2021-22
Bundesliga,2021-10-23,RB Leipzig,SpVgg Greuther Fürth,4,1,H,2021-22
Bundesliga,2021-10-23,VfL Wolfsburg,SC Freiburg,0,2,A,2021-22
Bundesliga,2021-10-24,FC Cologne,Bayer Leverkusen,2,2,D,2021-22
Bundesliga,2021-10-24,VfB Stuttgart,1. FC Union Berlin,1,1,D,2021-22
Bundesliga,2021-10-24,VfL Bochum,Eintracht Frankfurt,2,0,H,2021-22
Bundesliga,2021-10-29,TSG Hoffenheim,Hertha Berlin,2,0,H,2021-22
Bundesliga,2021-10-30,1. FC Union Berlin,Bayern Munich,2,5,A,2021-22
Bundesliga,2021-10-30,Arminia Bielefeld,Mainz,1,2,A,2021-22
Bundesliga,2021-10-30,Bayer Leverkusen,VfL Wolfsburg,0,2,A,2021-22
Bundesliga,2021-10-30,Borussia Dortmund,FC Cologne,2,0,H,2021-22
Bundesliga,2021-10-30,Eintracht Frankfurt,RB Leipzig,1,1,D,2021-22
Bundesliga,2021-10-30,SC Freiburg,SpVgg Greuther Fürth,3,1,H,2021-22
Bundesliga,2021-10-31,Borussia Mönchengladbach,VfL Bochum,2,1,H,2021-22
Bundesliga,2021-10-31,FC Augsburg,VfB Stuttgart,4,1,H,2021-22
Bundesliga,2021-11-05,Mainz,Borussia Mönchengladbach,1,1,D,2021-22
Bundesliga,2021-11-06,Bayern Munich,SC Freiburg,2,1,H,2021-22
Bundesliga,2021-11-06,RB Leipzig,Borussia Dortmund,2,1,H,2021-22
Bundesliga,2021-11-06,VfB Stuttgart,Arminia Bielefeld,0,1,A,2021-22
Bundesliga,2021-11-06,VfL Bochum,TSG Hoffenheim,2,0,H,2021-22
Bundesliga,2021-11-06,VfL Wolfsburg,FC Augsburg,1,0,H,2021-22
Bundesliga,2021-11-07,FC Cologne,1. FC Union Berlin,2,2,D,2021-22
Bundesliga,2021-11-07,Hertha Berlin,Bayer Leverkusen,1,1,D,2021-22
Bundesliga,2021-11-07,SpVgg Greuther Fürth,Eintracht Frankfurt,1,2,A,2021-22
Bundesliga,2021-11-19,FC Augsburg,Bayern Munich,2,1,H,2021-22
Bundesliga,2021-11-20,1. FC Union Berlin,Hertha Berlin,2,0,H,2021-22
Bundesliga,2021-11-20,Arminia Bielefeld,VfL Wolfsburg,2,2,D,2021-22
Bundesliga,2021-11-20,Bayer Leverkusen,VfL Bochum,1,0,H,2021-22
Bundesliga,2021-11-20,Borussia Dortmund,VfB Stuttgart,2,1,H,2021-22
Bundesliga,2021-11-20,Borussia Mönchengladbach,SpVgg Greuther Fürth,4,0,H,2021-22
Bundesliga,2021-11-20,TSG Hoffenheim,RB Leipzig,2,0,H,2021-22
Bundesliga,2021-11-21,Mainz,FC Cologne,1,1,D,2021-22
Bundesliga,2021-11-21,SC Freiburg,Eintracht Frankfurt,0,2,A,2021-22
Bundesliga,2021-11-26,VfB Stuttgart,Mainz,2,1,H,2021-22
Bundesliga,2021-11-27,Bayern Munich,Arminia Bielefeld,1,0,H,2021-22
Bundesliga,2021-11-27,FC Cologne,Borussia Mönchengladbach,4,1,H,2021-22
Bundesliga,2021-11-27,Hertha Berlin,FC Augsburg,1,1,D,2021-22
Bundesliga,2021-11-27,SpVgg Greuther Fürth,TSG Hoffenheim,3,6,A,2021-22
Bundesliga,2021-11-27,VfL Bochum,SC Freiburg,2,1,H,2021-22
Bundesliga,2021-11-27,VfL Wolfsburg,Borussia Dortmund,1,3,A,2021-22
Bundesliga,2021-11-28,Eintracht Frankfurt,1. FC Union Berlin,2,1,H,2021-22
Bundesliga,2021-11-28,RB Leipzig,Bayer Leverkusen,1,3,A,2021-22
Bundesliga,2021-12-03,1. FC Union Berlin,RB Leipzig,2,1,H,2021-22
Bundesliga,2021-12-04,Arminia Bielefeld,FC Cologne,1,1,D,2021-22
Bundesliga,2021-12-04,Bayer Leverkusen,SpVgg Greuther Fürth,7,1,H,2021-22
Bundesliga,2021-12-04,Borussia Dortmund,Bayern Munich,2,3,A,2021-22
Bundesliga,2021-12-04,FC Augsburg,VfL Bochum,2,3,A,2021-22
Bundesliga,2021-12-04,Mainz,VfL Wolfsburg,3,0,H,2021-22
Bundesliga,2021-12-04,TSG Hoffenheim,Eintracht Frankfurt,3,2,H,2021-22
Bundesliga,2021-12-05,Borussia Mönchengladbach,SC Freiburg,0,6,A,2021-22
Bundesliga,2021-12-05,VfB Stuttgart,Hertha Berlin,2,2,D,2021-22
Bundesliga,2021-12-10,FC Cologne,FC Augsburg,0,2,A,2021-22
Bundesliga,2021-12-11,Bayern Munich,Mainz,2,1,H,2021-22
Bundesliga,2021-12-11,Hertha Berlin,Arminia Bielefeld,2,0,H,2021-22
Bundesliga,2021-12-11,RB Leipzig,Borussia Mönchengladbach,4,1,H,2021-22
Bundesliga,2021-12-11,SC Freiburg,TSG Hoffenheim,1,2,A,2021-22
Bundesliga,2021-12-11,VfL Bochum,Borussia Dortmund,1,1,D,2021-22
Bundesliga,2021-12-11,VfL Wolfsburg,VfB Stuttgart,0,2,A,2021-22
Bundesliga,2021-12-12,Eintracht Frankfurt,Bayer Leverkusen,5,2,H,2021-22
Bundesliga,2021-12-12,SpVgg Greuther Fürth,1. FC Union Berlin,1,0,H,2021-22
Bundesliga,2021-12-14,Arminia Bielefeld,VfL Bochum,2,0,H,2021-22
Bundesliga,2021-12-14,Mainz,Hertha Berlin,4,0,H,2021-22
Bundesliga,2021-12-14,VfB Stuttgart,Bayern Munich,0,5,A,2021-22
Bundesliga,2021-12-14,VfL Wolfsburg,FC Cologne,2,3,A,2021-22
Bundesliga,2021-12-15,1. FC Union Berlin,SC Freiburg,0,0,D,2021-22
Bundesliga,2021-12-15,Bayer Leverkusen,TSG Hoffenheim,2,2,D,2021-22
Bundesliga,2021-12-15,Borussia Dortmund,SpVgg Greuther Fürth,3,0,H,2021-22
Bundesliga,2021-12-15,Borussia Mönchengladbach,Eintracht Frankfurt,2,3,A,2021-22
Bundesliga,2021-12-15,FC Augsburg,RB Leipzig,1,1,D,2021-22
Bundesliga,2021-12-17,Bayern Munich,VfL Wolfsburg,4,0,H,2021-22
Bundesliga,2021-12-18,Eintracht Frankfurt,Mainz,1,0,H,2021-22
Bundesliga,2021-12-18,Hertha Berlin,Borussia Dortmund,3,2,H,2021-22
Bundesliga,2021-12-18,RB Leipzig,Arminia Bielefeld,0,2,A,2021-22
Bundesliga,2021-12-18,SpVgg Greuther Fürth,FC Augsburg,0,0,D,2021-22
Bundesliga,2021-12-18,TSG Hoffenheim,Borussia Mönchengladbach,1,1,D,2021-22
Bundesliga,2021-12-18,VfL Bochum,1. FC Union Berlin,0,1,A,2021-22
Bundesliga,2021-12-19,FC Cologne,VfB Stuttgart,1,0,H,2021-22
Bundesliga,2021-12-19,SC Freiburg,Bayer Leverkusen,2,1,H,2021-22
Bundesliga,2022-01-07,Bayern Munich,Borussia Mönchengladbach,1,2,A,2021-22
Bundesliga,2022-01-08,Bayer Leverkusen,1. FC Union Berlin,2,2,D,2021-22
Bundesliga,2022-01-08,Eintracht Frankfurt,Borussia Dortmund,2,3,A,2021-22
Bundesliga,2022-01-08,RB Leipzig,Mainz,4,1,H,2021-22
Bundesliga,2022-01-08,SC Freiburg,Arminia Bielefeld,2,2,D,2021-22
Bundesliga,2022-01-08,SpVgg Greuther Fürth,VfB Stuttgart,0,0,D,2021-22
Bundesliga,2022-01-08,TSG Hoffenheim,FC Augsburg,3,1,H,2021-22
Bundesliga,2022-01-09,Hertha Berlin,FC Cologne,1,3,A,2021-22
Bundesliga,2022-01-09,VfL Bochum,VfL Wolfsburg,1,0,H,2021-22
Bundesliga,2022-01-14,Borussia Dortmund,SC Freiburg,5,1,H,2021-22
Bundesliga,2022-01-15,1. FC Union Berlin,TSG Hoffenheim,2,1,H,2021-22
Bundesliga,2022-01-15,Borussia Mönchengladbach,Bayer Leverkusen,1,2,A,2021-22
Bundesliga,2022-01-15,FC Cologne,Bayern Munich,0,4,A,2021-22
Bundesliga,2022-01-15,Mainz,VfL Bochum,1,0,H,2021-22
Bundesliga,2022-01-15,VfB Stuttgart,RB Leipzig,0,2,A,2021-22
Bundesliga,2022-01-15,VfL Wolfsburg,Hertha Berlin,0,0,D,2021-22
Bundesliga,2022-01-16,Arminia Bielefeld,SpVgg Greuther Fürth,2,2,D,2021-22
Bundesliga,2022-01-16,FC Augsburg,Eintracht Frankfurt,1,1,D,2021-22
Bundesliga,2022-01-21,Eintracht Frankfurt,Arminia Bielefeld,0,2,A,2021-22
Bundesliga,2022-01-22,Bayer Leverkusen,FC Augsburg,5,1,H,2021-22
Bundesliga,2022-01-22,Borussia Mönchengladbach,1. FC Union Berlin,1,2,A,2021-22
Bundesliga,2022-01-22,SC Freiburg,VfB Stuttgart,2,0,H,2021-22
Bundesliga,2022-01-22,SpVgg Greuther Fürth,Mainz,2,1,H,2021-22
Bundesliga,2022-01-22,TSG Hoffenheim,Borussia Dortmund,2,3,A,2021-22
Bundesliga,2022-01-22,VfL Bochum,FC Cologne,2,2,D,2021-22
Bundesliga,2022-01-23,Hertha Berlin,Bayern Munich,1,4,A,2021-22
Bundesliga,2022-01-23,RB Leipzig,VfL Wolfsburg,2,0,H,2021-22
Bundesliga,2022-02-04,Hertha Berlin,VfL Bochum,1,1,D,2021-22
Bundesliga,2022-02-05,Arminia Bielefeld,Borussia Mönchengladbach,1,1,D,2021-22
Bundesliga,2022-02-05,Bayern Munich,RB Leipzig,3,2,H,2021-22
Bundesliga,2022-02-05,FC Augsburg,1. FC Union Berlin,2,0,H,2021-22
Bundesliga,2022-02-05,FC Cologne,SC Freiburg,1,0,H,2021-22
Bundesliga,2022-02-05,Mainz,TSG Hoffenheim,2,0,H,2021-22
Bundesliga,2022-02-05,VfB Stuttgart,Eintracht Frankfurt,2,3,A,2021-22
Bundesliga,2022-02-06,Borussia Dortmund,Bayer Leverkusen,2,5,A,2021-22
Bundesliga,2022-02-06,VfL Wolfsburg,SpVgg Greuther Fürth,4,1,H,2021-22
Bundesliga,2022-02-11,RB Leipzig,FC Cologne,3,1,H,2021-22
Bundesliga,2022-02-12,Bayer Leverkusen,VfB Stuttgart,4,2,H,2021-22
Bundesliga,2022-02-12,Borussia Mönchengladbach,FC Augsburg,3,2,H,2021-22
Bundesliga,2022-02-12,Eintracht Frankfurt,VfL Wolfsburg,0,2,A,2021-22
Bundesliga,2022-02-12,SC Freiburg,Mainz,1,1,D,2021-22
Bundesliga,2022-02-12,SpVgg Greuther Fürth,Hertha Berlin,2,1,H,2021-22
Bundesliga,2022-02-12,VfL Bochum,Bayern Munich,4,2,H,2021-22
Bundesliga,2022-02-13,1. FC Union Berlin,Borussia Dortmund,0,3,A,2021-22
Bundesliga,2022-02-13,TSG Hoffenheim,Arminia Bielefeld,2,0,H,2021-22
Bundesliga,2022-02-18,Mainz,Bayer Leverkusen,3,2,H,2021-22
Bundesliga,2022-02-19,Arminia Bielefeld,1. FC Union Berlin,1,0,H,2021-22
Bundesliga,2022-02-19,FC Augsburg,SC Freiburg,1,2,A,2021-22
Bundesliga,2022-02-19,FC Cologne,Eintracht Frankfurt,1,0,H,2021-22
Bundesliga,2022-02-19,VfB Stuttgart,VfL Bochum,1,1,D,2021-22
Bundesliga,2022-02-19,VfL Wolfsburg,TSG Hoffenheim,1,2,A,2021-22
Bundesliga,2022-02-20,Bayern Munich,SpVgg Greuther Fürth,4,1,H,2021-22
Bundesliga,2022-02-20,Borussia Dortmund,Borussia Mönchengladbach,6,0,H,2021-22
Bundesliga,2022-02-20,Hertha Berlin,RB Leipzig,1,6,A,2021-22
Bundesliga,2022-02-25,TSG Hoffenheim,VfB Stuttgart,2,1,H,2021-22
Bundesliga,2022-02-26,1. FC Union Berlin,Mainz,3,1,H,2021-22
Bundesliga,2022-02-26,Bayer Leverkusen,Arminia Bielefeld,3,0,H,2021-22
Bundesliga,2022-02-26,Borussia Mönchengladbach,VfL Wolfsburg,2,2,D,2021-22
Bundesliga,2022-02-26,Eintracht Frankfurt,Bayern Munich,0,1,A,2021-22
Bundesliga,2022-02-26,SC Freiburg,Hertha Berlin,3,0,H,2021-22
Bundesliga,2022-02-26,SpVgg Greuther Fürth,FC Cologne,1,1,D,2021-22
Bundesliga,2022-02-27,FC Augsburg,Borussia Dortmund,1,1,D,2021-22
Bundesliga,2022-02-27,VfL Bochum,RB Leipzig,0,1,A,2021-22
Bundesliga,2022-03-04,Arminia Bielefeld,FC Augsburg,0,1,A,2021-22
Bundesliga,2022-03-05,Bayern Munich,Bayer Leverkusen,1,1,D,2021-22
Bundesliga,2022-03-05,Hertha Berlin,Eintracht Frankfurt,1,4,A,2021-22
Bundesliga,2022-03-05,RB Leipzig,SC Freiburg,1,1,D,2021-22
Bundesliga,2022-03-05,VfB Stuttgart,Borussia Mönchengladbach,3,2,H,2021-22
Bundesliga,2022-03-05,VfL Bochum,SpVgg Greuther Fürth,2,1,H,2021-22
Bundesliga,2022-03-05,VfL Wolfsburg,1. FC Union Berlin,1,0,H,2021-22
Bundesliga,2022-03-06,FC Cologne,TSG Hoffenheim,0,1,A,2021-22
Bundesliga,2022-03-12,1. FC Union Berlin,VfB Stuttgart,1,1,D,2021-22
Bundesliga,2022-03-12,Borussia Mönchengladbach,Hertha Berlin,2,0,H,2021-22
Bundesliga,2022-03-12,SC Freiburg,VfL Wolfsburg,3,2,H,2021-22
Bundesliga,2022-03-12,TSG Hoffenheim,Bayern Munich,1,1,D,2021-22
Bundesliga,2022-03-13,Bayer Leverkusen,FC Cologne,0,1,A,2021-22
Bundesliga,2022-03-13,Borussia Dortmund,Arminia Bielefeld,1,0,H,2021-22
Bundesliga,2022-03-13,Eintracht Frankfurt,VfL Bochum,2,1,H,2021-22
Bundesliga,2022-03-13,SpVgg Greuther Fürth,RB Leipzig,1,6,A,2021-22
Bundesliga,2022-03-16,Mainz,Borussia Dortmund,0,1,A,2021-22
Bundesliga,2022-03-18,VfL Bochum,Borussia Mönchengladbach,0,2,A,2021-22
Bundesliga,2022-03-19,Bayern Munich,1. FC Union Berlin,4,0,H,2021-22
Bundesliga,2022-03-19,Hertha Berlin,TSG Hoffenheim,3,0,H,2021-22
Bundesliga,2022-03-19,Mainz,Arminia Bielefeld,4,0,H,2021-22
Bundesliga,2022-03-19,SpVgg Greuther Fürth,SC Freiburg,0,0,D,2021-22
Bundesliga,2022-03-19,VfB Stuttgart,FC Augsburg,3,2,H,2021-22
Bundesliga,2022-03-20,FC Cologne,Borussia Dortmund,1,1,D,2021-22
Bundesliga,2022-03-20,RB Leipzig,Eintracht Frankfurt,0,0,D,2021-22
Bundesliga,2022-03-20,VfL Wolfsburg,Bayer Leverkusen,0,2,A,2021-22
Bundesliga,2022-04-01,1. FC Union Berlin,FC Cologne,1,0,H,2021-22
Bundesliga,2022-04-02,Arminia Bielefeld,VfB Stuttgart,1,1,D,2021-22
Bundesliga,2022-04-02,Bayer Leverkusen,Hertha Berlin,2,1,H,2021-22
Bundesliga,2022-04-02,Borussia Dortmund,RB Leipzig,1,4,A,2021-22
Bundesliga,2022-04-02,Eintracht Frankfurt,SpVgg Greuther Fürth,0,0,D,2021-22
Bundesliga,2022-04-02,SC Freiburg,Bayern Munich,1,4,A,2021-22
Bundesliga,2022-04-02,TSG Hoffenheim,VfL Bochum,1,2,A,2021-22
Bundesliga,2022-04-03,Borussia Mönchengladbach,Mainz,1,1,D,2021-22
Bundesliga,2022-04-03,FC Augsburg,VfL Wolfsburg,3,0,H,2021-22
Bundesliga,2022-04-06,FC Augsburg,Mainz,2,1,H,2021-22
Bundesliga,2022-04-08,VfB Stuttgart,Borussia Dortmund,0,2,A,2021-22
Bundesliga,2022-04-09,Bayern Munich,FC Augsburg,1,0,H,2021-22
Bundesliga,2022-04-09,FC Cologne,Mainz,3,2,H,2021-22
Bundesliga,2022-04-09,Hertha Berlin,1. FC Union Berlin,1,4,A,2021-22
Bundesliga,2022-04-09,SpVgg Greuther Fürth,Borussia Mönchengladbach,0,2,A,2021-22
Bundesliga,2022-04-09,VfL Wolfsburg,Arminia Bielefeld,4,0,H,2021-22
Bundesliga,2022-04-10,Eintracht Frankfurt,SC Freiburg,1,2,A,2021-22
Bundesliga,2022-04-10,RB Leipzig,TSG Hoffenheim,3,0,H,2021-22
Bundesliga,2022-04-10,VfL Bochum,Bayer Leverkusen,0,0,D,2021-22
Bundesliga,2022-04-16,Borussia Dortmund,VfL Wolfsburg,6,1,H,2021-22
Bundesliga,2022-04-16,Borussia Mönchengladbach,FC Cologne,1,3,A,2021-22
Bundesliga,2022-04-16,FC Augsburg,Hertha Berlin,0,1,A,2021-22
Bundesliga,2022-04-16,Mainz,VfB Stuttgart,0,0,D,2021-22
Bundesliga,2022-04-16,SC Freiburg,VfL Bochum,3,0,H,2021-22
Bundesliga,2022-04-17,1. FC Union Berlin,Eintracht Frankfurt,2,0,H,2021-22
Bundesliga,2022-04-17,Arminia Bielefeld,Bayern Munich,0,3,A,2021-22
Bundesliga,2022-04-17,Bayer Leverkusen,RB Leipzig,0,1,A,2021-22
Bundesliga,2022-04-17,TSG Hoffenheim,SpVgg Greuther Fürth,0,0,D,2021-22
Bundesliga,2022-04-22,VfL Wolfsburg,Mainz,5,0,H,2021-22
Bundesliga,2022-04-23,Bayern Munich,Borussia Dortmund,3,1,H,2021-22
Bundesliga,2022-04-23,Eintracht Frankfurt,TSG Hoffenheim,2,2,D,2021-22
Bundesliga,2022-04-23,FC Cologne,Arminia Bielefeld,3,1,H,2021-22
Bundesliga,2022-04-23,RB Leipzig,1. FC Union Berlin,1,2,A,2021-22
Bundesliga,2022-04-23,SC Freiburg,Borussia Mönchengladbach,3,3,D,2021-22
Bundesliga,2022-04-23,SpVgg Greuther Fürth,Bayer Leverkusen,1,4,A,2021-22
Bundesliga,2022-04-24,Hertha Berlin,VfB Stuttgart,2,0,H,2021-22
Bundesliga,2022-04-24,VfL Bochum,FC Augsburg,0,2,A,2021-22
Bundesliga,2022-04-29,1. FC Union Berlin,SpVgg Greuther Fürth,1,1,D,2021-22
Bundesliga,2022-04-30,Arminia Bielefeld,Hertha Berlin,1,1,D,2021-22
Bundesliga,2022-04-30,Borussia Dortmund,VfL Bochum,3,4,A,2021-22
Bundesliga,2022-04-30,FC Augsburg,FC Cologne,1,4,A,2021-22
Bundesliga,2022-04-30,Mainz,Bayern Munich,3,1,H,2021-22
Bundesliga,2022-04-30,TSG Hoffenheim,SC Freiburg,3,4,A,2021-22
Bundesliga,2022-04-30,VfB Stuttgart,VfL Wolfsburg,1,1,D,2021-22
Bundesliga,2022-05-02,Bayer Leverkusen,Eintracht Frankfurt,2,0,H,2021-22
Bundesliga,2022-05-02,Borussia Mönchengladbach,RB Leipzig,3,1,H,2021-22
Bundesliga,2022-05-06,VfL Bochum,Arminia Bielefeld,2,1,H,2021-22
Bundesliga,2022-05-07,FC Cologne,VfL Wolfsburg,0,1,A,2021-22
Bundesliga,2022-05-07,Hertha Berlin,Mainz,1,2,A,2021-22
Bundesliga,2022-05-07,SC Freiburg,1. FC Union Berlin,1,4,A,2021-22
Bundesliga,2022-05-07,SpVgg Greuther Fürth,Borussia Dortmund,1,3,A,2021-22
Bundesliga,2022-05-07,TSG Hoffenheim,Bayer Leverkusen,2,4,A,2021-22
Bundesliga,2022-05-08,Bayern Munich,VfB Stuttgart,2,2,D,2021-22
Bundesliga,2022-05-08,Eintracht Frankfurt,Borussia Mönchengladbach,1,1,D,2021-22
Bundesliga,2022-05-08,RB Leipzig,FC Augsburg,4,0,H,2021-22
Bundesliga,2022-05-14,1. FC Union Berlin,VfL Bochum,3,2,H,2021-22
Bundesliga,2022-05-14,Arminia Bielefeld,RB Leipzig,1,1,D,2021-22
Bundesliga,2022-05-14,Bayer Leverkusen,SC Freiburg,2,1,H,2021-22
Bundesliga,2022-05-14,Borussia Dortmund,Hertha Berlin,2,1,H,2021-22
Bundesliga,2022-05-14,Borussia Mönchengladbach,TSG Hoffenheim,5,1,H,2021-22
