team,player_code,player_name,position,photo_url,roster_source,portrait_source
SC Freiburg,390031,Cyriaque Irié,Forward,https://r2.thesportsdb.com/images/media/player/thumb/72lfjc1763231096.jpg,2026/27 roster feed,TheSportsDB
SC Freiburg,346619,Derry Scherhant,Forward,https://r2.thesportsdb.com/images/media/player/thumb/ckwafa1674562385.jpg,2026/27 roster feed,TheSportsDB
SC Freiburg,312112,Eren Dinkci,Forward,https://commons.wikimedia.org/wiki/Special:FilePath/ErenDinkci.jpg,2026/27 roster feed,Wikimedia Commons
SC Freiburg,310883,Igor Matanovic,Forward,https://r2.thesportsdb.com/images/media/player/thumb/t5lmgj1741808280.jpg,2026/27 roster feed,TheSportsDB
SC Freiburg,346208,Keisuke Goto,Forward,,2026/27 roster feed,Unavailable
SC Freiburg,238525,Lucas Höler,Forward,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Lucas_H%C3%B6ler_%282019_-_2%29.jpg/250px-Lucas_H%C3%B6ler_%282019_-_2%29.jpg,2026/27 roster feed,Wikimedia Commons
SC Freiburg,202802,Maximilian Philipp,Forward,https://commons.wikimedia.org/wiki/Special:FilePath/Maximilian%20Philipp%20%28August%202014%29.jpg,2025/26 squad carryover,Wikimedia Commons
SC Freiburg,122292,Florian Müller,Goalkeeper,https://r2.thesportsdb.com/images/media/player/thumb/otgs7s1578227329.jpg,2026/27 roster feed,TheSportsDB
SC Freiburg,224246,Jannik Huth,Goalkeeper,https://r2.thesportsdb.com/images/media/player/thumb/leclb81578228799.jpg,2026/27 roster feed,TheSportsDB
SC Freiburg,338852,Mio Backhaus,Goalkeeper,,2026/27 roster feed,Unavailable
SC Freiburg,321064,Noah Atubolu,Goalkeeper,,2026/27 roster feed,Unavailable
SC Freiburg,277859,Daniel-Kofi Kyereh,Midfielder,https://r2.thesportsdb.com/images/media/player/thumb/ek0av91658934836.jpg,2025/26 squad carryover,TheSportsDB
SC Freiburg,256768,Florent Muslija,Midfielder,,2026/27 roster feed,Unavailable
SC Freiburg,386992,Johan Manzambi,Midfielder,,2025/26 squad carryover,Unavailable
SC Freiburg,214203,Maximilian Eggestein,Midfielder,,2026/27 roster feed,Unavailable
SC Freiburg,149570,Nicolas Höfler,Midfielder,,2025/26 squad carryover,Unavailable
SC Freiburg,291203,Patrick Osterhage,Midfielder,,2026/27 roster feed,Unavailable
SC Freiburg,347980,Rihito Yamamoto,Midfielder,,2026/27 roster feed,Unavailable
SC Freiburg,419274,Rouven Tarnutzer,Midfielder,,2026/27 roster feed,Unavailable
SC Freiburg,179571,Vincenzo Grifo,Midfielder,,2026/27 roster feed,Unavailable
SC Freiburg,337079,Yannick Engelhardt,Midfielder,,2026/27 roster feed,Unavailable
SC Freiburg,303031,Yuito Suzuki,Midfielder,,2026/27 roster feed,Unavailable
SC Paderborn 07,386429,Anton Bauerle,Defender,,2025/26 squad carryover,Unavailable
SC Paderborn 07,3098337,Clemens Lippmann,Defender,,2026/27 roster feed,Unavailable
SC Paderborn 07,245940,Felix Götze,Defender,https://r2.thesportsdb.com/images/media/player/thumb/6480u91578079320.jpg,2026/27 roster feed,TheSportsDB
SC Paderborn 07,366370,Jano Horst,Defender,,2026/27 roster feed,Unavailable
SC Paderborn 07,365649,Kerem Yalcin,Defender,,2025/26 squad carryover,Unavailable
SC Paderborn 07,402464,Kevin Krumme,Defender,,2025/26 squad carryover,Unavailable
SC Paderborn 07,364593,Laurin Curda,Defender,https://r2.thesportsdb.com/images/media/player/thumb/t020fi1773415009.jpg,2026/27 roster feed,TheSportsDB
SC Paderborn 07,291207,Marcel Hoffmeier,Defender,,2026/27 roster feed,Unavailable
SC Paderborn 07,364892,Mattes Hansen,Defender,,2026/27 roster feed,Unavailable
SC Paderborn 07,367058,Nyamekye Awortwie-Grant,Defender,,2026/27 roster feed,Unavailable
SC Paderborn 07,371806,Tjark Scheller,Defender,,2026/27 roster feed,Unavailable
SC Paderborn 07,401325,Tristan Zobel,Defender,,2026/27 roster feed,Unavailable
SC Paderborn 07,416412,Albert Millgramm,Forward,,2026/27 roster feed,Unavailable
SC Paderborn 07,361085,Kennedy Okpala,Forward,https://r2.thesportsdb.com/images/media/player/thumb/zy20qb1773415104.jpg,2026/27 roster feed,TheSportsDB
SC Paderborn 07,414361,Lasse Eickel,Forward,,2026/27 roster feed,Unavailable
SC Paderborn 07,323079,Lucas Copado,Forward,https://r2.thesportsdb.com/images/media/player/thumb/bxha5m1773414996.jpg,2025/26 squad carryover,TheSportsDB
SC Paderborn 07,406466,Ruben Müller,Forward,,2026/27 roster feed,Unavailable
SC Paderborn 07,332543,Stefano Marino,Forward,,2026/27 roster feed,Unavailable
SC Paderborn 07,231764,Steffen Tigges,Forward,,2026/27 roster feed,Unavailable
SC Paderborn 07,197796,Sven Michel,Forward,,2026/27 roster feed,Unavailable
SC Paderborn 07,366362,Florian Pruhs,Goalkeeper,https://r2.thesportsdb.com/images/media/player/thumb/7pds3o1773415118.jpg,2026/27 roster feed,TheSportsDB
SC Paderborn 07,225579,Markus Schubert,Goalkeeper,,2026/27 roster feed,Unavailable
SC Paderborn 07,319415,Nahuel Nicolas Noll,Goalkeeper,,2026/27 roster feed,Unavailable
SC Paderborn 07,384501,Bennit Bröger,Midfielder,,2025/26 squad carryover,Unavailable
SC Paderborn 07,205808,David Kinsombi,Midfielder,https://r2.thesportsdb.com/images/media/player/thumb/1wpxy61539771131.jpg,2025/26 squad carryover,TheSportsDB
SC Paderborn 07,291738,Filip Bilbija,Midfielder,https://r2.thesportsdb.com/images/media/player/thumb/75mj1l1773414955.jpg,2025/26 squad carryover,TheSportsDB
SC Paderborn 07,366828,Jonah Sticker,Midfielder,https://r2.thesportsdb.com/images/media/player/thumb/iyju0x1773415158.jpg,2026/27 roster feed,TheSportsDB
SC Paderborn 07,399219,Luka Djuric,Midfielder,,2026/27 roster feed,Unavailable
SC Paderborn 07,367926,Mika Baur,Midfielder,,2026/27 roster feed,Unavailable
SC Paderborn 07,304766,Nick Batzner,Midfielder,,2026/27 roster feed,Unavailable
SC Paderborn 07,409108,Niklas Mohr,Midfielder,,2026/27 roster feed,Unavailable
SC Paderborn 07,276330,Oliver Batista Meier,Midfielder,,2026/27 roster feed,Unavailable
SC Paderborn 07,251639,Raphael Obermair,Midfielder,,2026/27 roster feed,Unavailable
SC Paderborn 07,338837,Santiago Castaneda,Midfielder,,2026/27 roster feed,Unavailable
SC Paderborn 07,267513,Sebastian Klaas,Midfielder,,2026/27 roster feed,Unavailable
SC Paderborn 07,364789,Timur Gayret,Midfielder,,2026/27 roster feed,Unavailable
SC Paderborn 07,220823,Tom Baack,Midfielder,,2026/27 roster feed,Unavailable
SV Elversberg,340739,Felix Keidel,Defender,,2026/27 roster feed,Unavailable
SV Elversberg,215035,Florian Le Joncour,Defender,,2026/27 roster feed,Unavailable
SV Elversberg,188031,Jan Gyamerah,Defender,,2026/27 roster feed,Unavailable
SV Elversberg,321061,Lasse Günther,Defender,,2026/27 roster feed,Unavailable
SV Elversberg,323882,Luca Sirch,Defender,,2026/27 roster feed,Unavailable
SV Elversberg,377481,Luis Seifert,Defender,,2026/27 roster feed,Unavailable
SV Elversberg,341826,Lukas Finn Pinckert,Defender,,2026/27 roster feed,Unavailable
SV Elversberg,190167,Maximilian Rohr,Defender,,2026/27 roster feed,Unavailable
SV Elversberg,275987,Nicholas Mickelson,Defender,,2026/27 roster feed,Unavailable
SV Elversberg,379024,Cole Campbell,Forward,https://r2.thesportsdb.com/images/media/player/thumb/5p3mug1741868893.jpg,2026/27 roster feed,TheSportsDB
SV Elversberg,398004,David Mokwa,Forward,,2026/27 roster feed,Unavailable
SV Elversberg,386469,Filimon Gerezgiher,Forward,,2026/27 roster feed,Unavailable
SV Elversberg,290512,Jason Ceka,Forward,,2026/27 roster feed,Unavailable
SV Elversberg,279959,Luca Pfeiffer,Forward,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Luca_pfeiffer.jpg/250px-Luca_pfeiffer.jpg,2026/27 roster feed,Wikimedia Commons
SV Elversberg,310692,Lukas Petkov,Forward,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Lukas_Petkov.jpg/250px-Lukas_Petkov.jpg,2026/27 roster feed,Wikimedia Commons
SV Elversberg,386464,Mohammad Mahmoud,Forward,,2025/26 squad carryover,Unavailable
SV Elversberg,417336,Raif Adam,Forward,,2026/27 roster feed,Unavailable
SV Elversberg,364790,Tom Zimmerschied,Forward,,2026/27 roster feed,Unavailable
SV Elversberg,3113346,Elias Etringer,Goalkeeper,,2026/27 roster feed,Unavailable
SV Elversberg,123772,Frank Lehmann,Goalkeeper,,2026/27 roster feed,Unavailable
SV Elversberg,324021,Nicolas Kristof,Goalkeeper,,2026/27 roster feed,Unavailable
SV Elversberg,275817,Tim Boss,Goalkeeper,,2026/27 roster feed,Unavailable
SV Elversberg,222614,Amara Conde,Midfielder,,2026/27 roster feed,Unavailable
SV Elversberg,268973,Carlo Sickinger,Midfielder,,2025/26 squad carryover,Unavailable
SV Elversberg,386461,Daniel Pantschenko,Midfielder,,2025/26 squad carryover,Unavailable
SV Elversberg,379180,Francis-Ikechukwu Onyeka,Midfielder,,2026/27 roster feed,Unavailable
SV Elversberg,386454,Frederik Schmahl,Midfielder,,2026/27 roster feed,Unavailable
SV Elversberg,207335,Luca Schnellbacher,Midfielder,,2026/27 roster feed,Unavailable
SV Elversberg,326499,Lukasz Poreba,Midfielder,,2026/27 roster feed,Unavailable
SV Elversberg,278014,Manuel Feil,Midfielder,,2025/26 squad carryover,Unavailable
SV Elversberg,358496,Maurice Krattenmacher,Midfielder,,2026/27 roster feed,Unavailable
SV Elversberg,372032,Noah Darvich,Midfielder,,2026/27 roster feed,Unavailable
Schalke 04,326766,Adrian Gantenbein,Defender,,2026/27 roster feed,Unavailable
Schalke 04,238273,Anton Donkor,Defender,,2026/27 roster feed,Unavailable
Schalke 04,386117,Dylan Leonard,Defender,,2026/27 roster feed,Unavailable
Schalke 04,358421,Felipe Sanchez,Defender,,2025/26 squad carryover,Unavailable
Schalke 04,246560,Hasan Kurucay,Defender,,2026/27 roster feed,Unavailable
Schalke 04,319272,Henning Matriciani,Defender,,2025/26 squad carryover,Unavailable
Schalke 04,324012,Martin Wasinski,Defender,,2026/27 roster feed,Unavailable
Schalke 04,231674,Maximilian Wöber,Defender,,2026/27 roster feed,Unavailable
Schalke 04,403400,Mert Can Ayhan,Defender,,2026/27 roster feed,Unavailable
Schalke 04,414521,Mika Khadr,Defender,,2025/26 squad carryover,Unavailable
Schalke 04,413577,Mika Wallentowitz,Defender,,2025/26 squad carryover,Unavailable
Schalke 04,349838,N'Diaye Moussa,Defender,,2025/26 squad carryover,Unavailable
Schalke 04,220538,Nikola Katic,Defender,,2026/27 roster feed,Unavailable
Schalke 04,198087,Robin Gosens,Defender,https://commons.wikimedia.org/wiki/Special:FilePath/Robin%20Gosens%2001%20%28cropped%29.jpg,2026/27 roster feed,Wikimedia Commons
Schalke 04,389670,Steve Noode,Defender,,2026/27 roster feed,Unavailable
Schalke 04,402997,Tidiane Touré,Defender,,2025/26 squad carryover,Unavailable
Schalke 04,359377,Tim-Justin Dietrich,Defender,,2025/26 squad carryover,Unavailable
Schalke 04,169481,Timo Becker,Defender,,2026/27 roster feed,Unavailable
Schalke 04,164919,Tomás Kalas,Defender,,2025/26 squad carryover,Unavailable
Schalke 04,386465,Vitalie Becker,Defender,,2026/27 roster feed,Unavailable
Schalke 04,250866,Bryan Lasme,Forward,,2026/27 roster feed,Unavailable
Schalke 04,322156,Christian Gomis,Forward,https://commons.wikimedia.org/wiki/Special:FilePath/Christian%20Gomis.jpg,2026/27 roster feed,Wikimedia Commons
Schalke 04,259252,Christopher Antwi-Adjei,Forward,,2025/26 squad carryover,Unavailable
Schalke 04,102337,Edin Dzeko,Forward,,2025/26 squad carryover,Unavailable
Schalke 04,332429,Emil Höjlund,Forward,,2026/27 roster feed,Unavailable
Schalke 04,305957,Junior Adamu,Forward,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/FC_RB_Salzburg_gegen_FK_Austria_Wien_%282022-04-24%29_40.jpg/250px-FC_RB_Salzburg_gegen_FK_Austria_Wien_%282022-04-24%29_40.jpg,2026/27 roster feed,Wikimedia Commons
Schalke 04,188057,Kenan Karaman,Forward,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Kenan_Karaman.jpg/250px-Kenan_Karaman.jpg,2026/27 roster feed,Wikimedia Commons
Schalke 04,40791,Moussa Sylla,Forward,https://commons.wikimedia.org/wiki/Special:FilePath/Moussa%20Sylla.jpg,2026/27 roster feed,Wikimedia Commons
Schalke 04,400329,Zaid Amoussou-Tchibara,Forward,,2026/27 roster feed,Unavailable
Schalke 04,408247,Johannes Siebeking,Goalkeeper,,2026/27 roster feed,Unavailable
Schalke 04,149276,Kevin Müller,Goalkeeper,,2026/27 roster feed,Unavailable
Schalke 04,165764,Loris Karius,Goalkeeper,,2026/27 roster feed,Unavailable
Schalke 04,387473,Luca Podlech,Goalkeeper,,2025/26 squad carryover,Unavailable
Schalke 04,290166,Adil Aouchiche,Midfielder,,2026/27 roster feed,Unavailable
Schalke 04,414520,Ayman Gülasi,Midfielder,,2025/26 squad carryover,Unavailable
Schalke 04,262862,Dejan Ljubicic,Midfielder,,2026/27 roster feed,Unavailable
Schalke 04,221671,Finn Porath,Midfielder,,2026/27 roster feed,Unavailable
Schalke 04,205916,Janik Bachmann,Midfielder,,2026/27 roster feed,Unavailable
Schalke 04,414334,Luca Vozar,Midfielder,,2026/27 roster feed,Unavailable
Schalke 04,389674,Mauro Zalazar,Midfielder,,2026/27 roster feed,Unavailable
Schalke 04,386463,Max Grüger,Midfielder,,2026/27 roster feed,Unavailable
Schalke 04,376846,Paul Pöpperl,Midfielder,,2025/26 squad carryover,Unavailable
Schalke 04,386462,Peter Remmert,Midfielder,,2025/26 squad carryover,Unavailable
Schalke 04,253816,Ron Schallenberg,Midfielder,,2026/27 roster feed,Unavailable
Schalke 04,297565,Satoshi Tanaka,Midfielder,,2026/27 roster feed,Unavailable
Schalke 04,318343,Soufian El-Faouzi,Midfielder,,2026/27 roster feed,Unavailable
TSG Hoffenheim,307567,Albian Hajdari,Defender,,2026/27 roster feed,Unavailable
TSG Hoffenheim,320939,Alexander Prass,Defender,,2026/27 roster feed,Unavailable
TSG Hoffenheim,319530,Arthur Chaves,Defender,https://r2.thesportsdb.com/images/media/player/thumb/bo9n7f1741722219.jpg,2026/27 roster feed,TheSportsDB
TSG Hoffenheim,218980,Bernardo,Defender,,2026/27 roster feed,Unavailable
TSG Hoffenheim,409506,Kelven Frees,Defender,,2025/26 squad carryover,Unavailable
TSG Hoffenheim,177652,Kevin Akpoguma,Defender,,2025/26 squad carryover,Unavailable
TSG Hoffenheim,238025,Koki Machida,Defender,,2026/27 roster feed,Unavailable
TSG Hoffenheim,399218,Luca Erlein,Defender,,2025/26 squad carryover,Unavailable
TSG Hoffenheim,359744,Mats Rots,Defender,,2026/27 roster feed,Unavailable
TSG Hoffenheim,403802,Natnael Abraha,Defender,,2026/27 roster feed,Unavailable
TSG Hoffenheim,266565,Ozan Kabak,Defender,,2026/27 roster feed,Unavailable
TSG Hoffenheim,322510,Robin Hranác,Defender,,2026/27 roster feed,Unavailable
TSG Hoffenheim,3098291,Sean Dulic,Defender,,2026/27 roster feed,Unavailable
TSG Hoffenheim,277301,Valentin Gendrey,Defender,,2026/27 roster feed,Unavailable
TSG Hoffenheim,418789,Valentin Lässig,Defender,,2025/26 squad carryover,Unavailable
TSG Hoffenheim,191209,Vladimír Coufal,Defender,,2026/27 roster feed,Unavailable
TSG Hoffenheim,292169,Adam Hlozek,Forward,,2026/27 roster feed,Unavailable
TSG Hoffenheim,396011,Alessandro Vogt,Forward,,2026/27 roster feed,Unavailable
TSG Hoffenheim,139520,Andrej Kramaric,Forward,,2026/27 roster feed,Unavailable
TSG Hoffenheim,359108,Bazoumana Touré,Forward,https://commons.wikimedia.org/wiki/Special:FilePath/Bazoumana%20Toure%20Cote%20D%27Ivoire%20v%20Ecuador%2014%20June%202026-50.jpg,2025/26 squad carryover,Wikimedia Commons
TSG Hoffenheim,386466,Deniz Zeitler,Forward,,2026/27 roster feed,Unavailable
TSG Hoffenheim,331057,Fisnik Asllani,Forward,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Fisnik_Asllani_%28cropped%29.jpg/250px-Fisnik_Asllani_%28cropped%29.jpg,2026/27 roster feed,Wikimedia Commons
TSG Hoffenheim,189541,Ihlas Bebou,Forward,https://commons.wikimedia.org/wiki/Special:FilePath/Ihlas-Bebou.jpg,2025/26 squad carryover,Wikimedia Commons
TSG Hoffenheim,372035,Max Moerstedt,Forward,,2026/27 roster feed,Unavailable
TSG Hoffenheim,303792,Tim Lemperle,Forward,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/2021-08-08_FC_Carl_Zeiss_Jena_gegen_1._FC_K%C3%B6ln_%28DFB-Pokal%29_by_Sandro_Halank%E2%80%93100.jpg/250px-2021-08-08_FC_Carl_Zeiss_Jena_gegen_1._FC_K%C3%B6ln_%28DFB-Pokal%29_by_Sandro_Halank%E2%80%93100.jpg,2026/27 roster feed,Wikimedia Commons
TSG Hoffenheim,357092,Yannick Eduardo,Forward,,2025/26 squad carryover,Unavailable
TSG Hoffenheim,304795,Luca Philipp,Goalkeeper,,2026/27 roster feed,Unavailable
TSG Hoffenheim,364646,Lúkas Petersson,Goalkeeper,,2026/27 roster feed,Unavailable
TSG Hoffenheim,138213,Oliver Baumann,Goalkeeper,,2026/27 roster feed,Unavailable
TSG Hoffenheim,336355,Bambasé Conté,Midfielder,,2026/27 roster feed,Unavailable
TSG Hoffenheim,407682,Cajetan Lenz,Midfielder,,2026/27 roster feed,Unavailable
TSG Hoffenheim,221466,Dennis Geiger,Midfielder,,2026/27 roster feed,Unavailable
TSG Hoffenheim,389264,Florian Micheler,Midfielder,,2025/26 squad carryover,Unavailable
TSG Hoffenheim,362590,Leon Avdullahu,Midfielder,,2026/27 roster feed,Unavailable
TSG Hoffenheim,383188,Luis Engelns,Midfielder,,2026/27 roster feed,Unavailable
TSG Hoffenheim,346928,Muhammed Damar,Midfielder,,2025/26 squad carryover,Unavailable
TSG Hoffenheim,386884,Nathan De Cat,Midfielder,,2026/27 roster feed,Unavailable
TSG Hoffenheim,300095,Patrick Wimmer,Midfielder,,2026/27 roster feed,Unavailable
TSG Hoffenheim,340683,Umut Tohumcu,Midfielder,,2026/27 roster feed,Unavailable
TSG Hoffenheim,274860,Wouter Burger,Midfielder,,2026/27 roster feed,Unavailable
VfB Stuttgart,323847,Ameen Al Dakhil,Defender,,2026/27 roster feed,Unavailable
VfB Stuttgart,258870,Dan-Axel Zagadou,Defender,,2026/27 roster feed,Unavailable
VfB Stuttgart,372026,Finn Jeltsch,Defender,,2026/27 roster feed,Unavailable
VfB Stuttgart,258909,Jeff Chabot,Defender,,2026/27 roster feed,Unavailable
VfB Stuttgart,266839,Josha Vagnoman,Defender,,2026/27 roster feed,Unavailable
VfB Stuttgart,285866,Leonidas Stergiou,Defender,,2026/27 roster feed,Unavailable
VfB Stuttgart,308461,Lorenz Assignon,Defender,,2026/27 roster feed,Unavailable
VfB Stuttgart,332574,Luca Jaquez,Defender,,2026/27 roster feed,Unavailable
VfB Stuttgart,376559,Maximilian Herwerth,Defender,,2025/26 squad carryover,Unavailable
VfB Stuttgart,216225,Maximilian Mittelstädt,Defender,,2026/27 roster feed,Unavailable
VfB Stuttgart,223266,Pascal Stenzel,Defender,,2025/26 squad carryover,Unavailable
VfB Stuttgart,289322,Ramon Hendriks,Defender,,2026/27 roster feed,Unavailable
VfB Stuttgart,403741,Yanik Spalt,Defender,,2025/26 squad carryover,Unavailable
VfB Stuttgart,345115,Badredine Bouanani,Forward,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Bouanani_asse_ogcn_2425.png/250px-Bouanani_asse_ogcn_2425.png,2026/27 roster feed,Wikimedia Commons
VfB Stuttgart,273300,Deniz Undav,Forward,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Deniz_Undav_Ecuador_v_Germany_25_June_2026-203_%28cropped%29.jpg/250px-Deniz_Undav_Ecuador_v_Germany_25_June_2026-203_%28cropped%29.jpg,2026/27 roster feed,Wikimedia Commons
VfB Stuttgart,269136,Ermedin Demirovic,Forward,,2026/27 roster feed,Unavailable
VfB Stuttgart,290811,Jamie Leweling,Forward,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Jamie_Leweling_Ecuador_v_Germany_25_June_2026-070.jpg/250px-Jamie_Leweling_Ecuador_v_Germany_25_June_2026-070.jpg,2026/27 roster feed,Wikimedia Commons
VfB Stuttgart,367725,Jeremy Arévalo,Forward,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Jeremy_Arevalo_Cote_D%27Ivoire_v_Ecuador_14_June_2026-44.jpg/250px-Jeremy_Arevalo_Cote_D%27Ivoire_v_Ecuador_14_June_2026-44.jpg,2026/27 roster feed,Wikimedia Commons
VfB Stuttgart,364204,Jovan Milosevic,Forward,,2026/27 roster feed,Unavailable
VfB Stuttgart,357684,Justin Diehl,Forward,,2026/27 roster feed,Unavailable
VfB Stuttgart,252323,Lazar Jovanovic,Forward,,2026/27 roster feed,Unavailable
VfB Stuttgart,304019,Tiago Tomás,Forward,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Tiago_tomas.jpg/250px-Tiago_tomas.jpg,2026/27 roster feed,Wikimedia Commons
VfB Stuttgart,205750,Alexander Nübel,Goalkeeper,,2025/26 squad carryover,Unavailable
VfB Stuttgart,362585,Dennis Seimen,Goalkeeper,https://r2.thesportsdb.com/images/media/player/thumb/1l6rzl1773415145.jpg,2026/27 roster feed,TheSportsDB
VfB Stuttgart,201123,Fabian Bredlow,Goalkeeper,,2026/27 roster feed,Unavailable
VfB Stuttgart,409213,Florian Hellstern,Goalkeeper,,2025/26 squad carryover,Unavailable
VfB Stuttgart,238129,Marius Funk,Goalkeeper,,2026/27 roster feed,Unavailable
VfB Stuttgart,301319,Stefan Drljaca,Goalkeeper,,2026/27 roster feed,Unavailable
VfB Stuttgart,290232,Angelo Stiller,Midfielder,,2026/27 roster feed,Unavailable
VfB Stuttgart,241742,Atakan Karazor,Midfielder,,2026/27 roster feed,Unavailable
VfB Stuttgart,336595,Bilal El Khannouss,Midfielder,,2026/27 roster feed,Unavailable
VfB Stuttgart,387489,Chema Andrés,Midfielder,,2026/27 roster feed,Unavailable
VfB Stuttgart,268951,Chris Führich,Midfielder,,2026/27 roster feed,Unavailable
VfB Stuttgart,393123,Christopher Olivier,Midfielder,,2025/26 squad carryover,Unavailable
VfB Stuttgart,410646,Ertugrul Yigit,Midfielder,,2026/27 roster feed,Unavailable
VfB Stuttgart,218714,Grischa Prömel,Midfielder,,2026/27 roster feed,Unavailable
VfB Stuttgart,372027,Jarzinho Malanga,Midfielder,,2026/27 roster feed,Unavailable
VfB Stuttgart,418044,Lauri Penna,Midfielder,,2025/26 squad carryover,Unavailable
VfB Stuttgart,345394,Laurin Ulrich,Midfielder,,2026/27 roster feed,Unavailable
VfB Stuttgart,408285,Mirza Catovic,Midfielder,,2026/27 roster feed,Unavailable
VfB Stuttgart,259878,Nikolas Nartey,Midfielder,,2026/27 roster feed,Unavailable
Werder Bremen,275844,Amos Pieper,Defender,,2026/27 roster feed,Unavailable
Werder Bremen,279961,Felix Agu,Defender,,2026/27 roster feed,Unavailable
Werder Bremen,307242,Isaac Schmidt,Defender,,2025/26 squad carryover,Unavailable
Werder Bremen,309487,Julian Malatini,Defender,,2026/27 roster feed,Unavailable
Werder Bremen,224074,Karim Coulibaly,Defender,,2026/27 roster feed,Unavailable
Werder Bremen,3106917,Luca Höcker,Defender,,2026/27 roster feed,Unavailable
Werder Bremen,232477,Marco Friedl,Defender,,2026/27 roster feed,Unavailable
Werder Bremen,419946,Mats Heitmann,Defender,,2026/27 roster feed,Unavailable
Werder Bremen,399865,Mick Schmetgens,Defender,,2026/27 roster feed,Unavailable
Werder Bremen,159139,Mitchell Weiser,Defender,,2026/27 roster feed,Unavailable
Werder Bremen,186026,Niklas Stark,Defender,,2026/27 roster feed,Unavailable
Werder Bremen,282388,Olivier Deman,Defender,,2026/27 roster feed,Unavailable
Werder Bremen,305821,Oskar Wójcik,Defender,,2026/27 roster feed,Unavailable
Werder Bremen,265965,Yukinari Sugawara,Defender,,2025/26 squad carryover,Unavailable
Werder Bremen,234153,Cedric Itten,Forward,https://upload.wikimedia.org/wikipedia/commons/3/32/YB_ist_zum_17._Mal_in_der_Klubgeschichte_Schweizer_Meister%21_%28Cedric_Itten%29.jpg,2026/27 roster feed,Wikimedia Commons
Werder Bremen,220060,Dawid Kownacki,Forward,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Dawid_Kownacki_1_%28cropped%29.jpg/250px-Dawid_Kownacki_1_%28cropped%29.jpg,2026/27 roster feed,Wikimedia Commons
Werder Bremen,340639,Justin Njinmah,Forward,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/2022-11-11_Borussia_Dortund_II_gegen_FC_Erzgebirge_Aue_%283._Liga_2022-23%29_by_Sandro_Halank%E2%80%93073.jpg/250px-2022-11-11_Borussia_Dortund_II_gegen_FC_Erzgebirge_Aue_%283._Liga_2022-23%29_by_Sandro_Halank%E2%80%93073.jpg,2026/27 roster feed,Wikimedia Commons
Werder Bremen,332325,Keke Topp,Forward,,2026/27 roster feed,Unavailable
Werder Bremen,415744,Kenny Quetant,Forward,,2026/27 roster feed,Unavailable
Werder Bremen,305853,Marco Grüll,Forward,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Austria_national_under-21_football_team_-_Teamcamp_October_2019_%2831%29.jpg/250px-Austria_national_under-21_football_team_-_Teamcamp_October_2019_%2831%29.jpg,2026/27 roster feed,Wikimedia Commons
Werder Bremen,3106924,Paul Bright Max Erevbenagie,Forward,,2026/27 roster feed,Unavailable
Werder Bremen,407196,Salim Musah,Forward,,2026/27 roster feed,Unavailable
Werder Bremen,355997,Samuel Mbangula,Forward,,2026/27 roster feed,Unavailable
Werder Bremen,195082,Alexander Schlager,Goalkeeper,,2026/27 roster feed,Unavailable
Werder Bremen,282646,Karl Hein,Goalkeeper,,2026/27 roster feed,Unavailable
Werder Bremen,162111,Markus Kolke,Goalkeeper,,2026/27 roster feed,Unavailable
Werder Bremen,385354,Stefan Smarkalev,Goalkeeper,,2026/27 roster feed,Unavailable
Werder Bremen,268987,Cameron Puertas,Midfielder,,2025/26 squad carryover,Unavailable
Werder Bremen,371689,Chuki,Midfielder,,2026/27 roster feed,Unavailable
Werder Bremen,399747,Dariusz Stalmach,Midfielder,,2026/27 roster feed,Unavailable
Werder Bremen,3100710,Darwin Kaan Soylu,Midfielder,,2026/27 roster feed,Unavailable
Werder Bremen,234757,Jens Stage,Midfielder,,2026/27 roster feed,Unavailable
Werder Bremen,157560,Leonardo Bittencourt,Midfielder,,2025/26 squad carryover,Unavailable
Werder Bremen,398005,Patrice Covic,Midfielder,,2026/27 roster feed,Unavailable
Werder Bremen,238296,Romano Schmid,Midfielder,,2026/27 roster feed,Unavailable
Werder Bremen,270389,Senne Lynen,Midfielder,,2026/27 roster feed,Unavailable
Werder Bremen,330964,Skelly Alvero,Midfielder,,2026/27 roster feed,Unavailable
Werder Bremen,394499,Wesley Adeh,Midfielder,,2025/26 squad carryover,Unavailable
