season,player_code,player_name,minutes,goals,assists,appearances,starts,xg,xa
2016-17,50431,Daniele Dessena,0,2.0,0.0,18.0,16.0,0.0,0.0
2016-17,31185,Daniele Gastaldello,0,0.0,1.0,25.0,25.0,0.0,0.0
2016-17,93816,Daniele Padelli,0,0.0,0.0,2.0,2.0,0.0,0.0
2016-17,181673,Daniele Rugani,0,2.0,0.0,15.0,11.0,0.0,0.0
2016-17,99236,Danilo,0,2.0,1.0,36.0,36.0,0.0,0.0
2016-17,144121,Danilo Avelar,0,0.0,0.0,3.0,3.0,0.0,0.0
2016-17,178627,Danilo Cataldi,0,1.0,1.0,24.0,15.0,0.0,0.0
2016-17,91776,Danilo D'Ambrosio,0,3.0,3.0,32.0,32.0,0.0,0.0
2016-17,14106,Dario Dainelli,0,0.0,0.0,26.0,25.0,0.0,0.0
2016-17,126752,Darko Lazovic,0,2.0,4.0,33.0,30.0,0.0,0.0
2016-17,252604,David Bors,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,226789,Davide Arras,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,74380,Davide Astori,0,2.0,0.0,33.0,33.0,0.0,0.0
2016-17,68062,Davide Biondini,0,0.0,0.0,14.0,9.0,0.0,0.0
2016-17,173394,Davide Biraschi,0,0.0,0.0,7.0,4.0,0.0,0.0
2016-17,74389,Davide Brivio,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,255856,Davide Buglio,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,194747,Davide Calabria,0,0.0,1.0,12.0,11.0,0.0,0.0
2016-17,91872,Davide Di Gennaro,0,2.0,5.0,20.0,17.0,0.0,0.0
2016-17,113572,Davide Faraoni,0,0.0,0.0,5.0,4.0,0.0,0.0
2016-17,250850,Davide Frattesi,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,121811,Davide Santon,0,0.0,1.0,14.0,11.0,0.0,0.0
2016-17,251132,Davide Seminara,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,213221,Davide Vitturini,0,0.0,0.0,3.0,2.0,0.0,0.0
2016-17,182627,Davide Zappacosta,0,1.0,5.0,29.0,25.0,0.0,0.0
2016-17,253394,Denis Baumgartner,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,256784,Denis Petro,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,173150,Dennis Praet,0,1.0,1.0,32.0,19.0,0.0,0.0
2016-17,241724,Diego Faccioli,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,139989,Diego Falcinelli,0,13.0,3.0,36.0,35.0,0.0,0.0
2016-17,123492,Diego Farias,0,7.0,2.0,20.0,12.0,0.0,0.0
2016-17,178116,Diego Laxalt,0,1.0,4.0,36.0,36.0,0.0,0.0
2016-17,40547,Diego López,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,113720,Diego Perotti,0,8.0,6.0,32.0,20.0,0.0,0.0
2016-17,45133,Djamel Mesbah,0,0.0,0.0,10.0,8.0,0.0,0.0
2016-17,137436,Dodô,0,0.0,0.0,7.0,4.0,0.0,0.0
2016-17,173817,Domenico Berardi,0,5.0,9.0,21.0,20.0,0.0,0.0
2016-17,245631,Domenico Coppola,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,13738,Domenico Maietta,0,0.0,1.0,29.0,29.0,0.0,0.0
2016-17,89687,Dries Mertens,0,28.0,9.0,35.0,28.0,0.0,0.0
2016-17,255758,Duje Javorcic,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,121405,Dusan Basta,0,1.0,2.0,27.0,24.0,0.0,0.0
2016-17,193644,Duván Zapata,0,10.0,3.0,38.0,37.0,0.0,0.0
2016-17,102337,Edin Dzeko,0,29.0,9.0,37.0,33.0,0.0,0.0
2016-17,251549,Edoardo Bovolon,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,181060,Edoardo Goldaniga,0,2.0,1.0,28.0,26.0,0.0,0.0
2016-17,255919,Edoardo Sbampato,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,227769,Edoardo Soleri,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,241727,Edoardo Stanghellini,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,251131,Elia Giampa,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,167601,Elseid Hysaj,0,0.0,1.0,35.0,34.0,0.0,0.0
2016-17,250644,Emanuel Vignato,0,0.0,0.0,2.0,0.0,0.0,0.0
2016-17,134438,Emanuele Giaccherini,0,1.0,0.0,16.0,1.0,0.0,0.0
2016-17,255735,Emanuele Monari,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,250931,Emanuele Spinozzi,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,159051,Emerson,0,0.0,1.0,25.0,23.0,0.0,0.0
