Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Season
Serie A,2024-02-12,Juventus,Udinese,0,1,A,2023-24
Serie A,2024-02-14,Bologna,Fiorentina,2,0,H,2023-24
Serie A,2024-02-16,Internazionale,Salernitana,4,0,H,2023-24
Serie A,2024-02-16,Torino,Lecce,2,0,H,2023-24
Serie A,2024-02-17,Atalanta,Sassuolo,3,0,H,2023-24
Serie A,2024-02-17,Hellas Verona,Juventus,2,2,D,2023-24
Serie A,2024-02-17,Napoli,Genoa,1,1,D,2023-24
Serie A,2024-02-18,Empoli,Fiorentina,1,1,D,2023-24
Serie A,2024-02-18,Frosinone,AS Roma,0,3,A,2023-24
Serie A,2024-02-18,Lazio,Bologna,1,2,A,2023-24
Serie A,2024-02-18,Monza,AC Milan,4,2,H,2023-24
Serie A,2024-02-18,Udinese,Cagliari,1,1,D,2023-24
Serie A,2024-02-22,Torino,Lazio,0,2,A,2023-24
Serie A,2024-02-23,Bologna,Hellas Verona,2,0,H,2023-24
Serie A,2024-02-24,Genoa,Udinese,2,0,H,2023-24
Serie A,2024-02-24,Salernitana,Monza,0,2,A,2023-24
Serie A,2024-02-24,Sassuolo,Empoli,2,3,A,2023-24
Serie A,2024-02-25,AC Milan,Atalanta,1,1,D,2023-24
Serie A,2024-02-25,Cagliari,Napoli,1,1,D,2023-24
Serie A,2024-02-25,Juventus,Frosinone,3,2,H,2023-24
Serie A,2024-02-25,Lecce,Internazionale,0,4,A,2023-24
Serie A,2024-02-26,AS Roma,Torino,3,2,H,2023-24
Serie A,2024-02-26,Fiorentina,Lazio,2,1,H,2023-24
Serie A,2024-02-28,Internazionale,Atalanta,4,0,H,2023-24
Serie A,2024-02-28,Sassuolo,Napoli,1,6,A,2023-24
Serie A,2024-03-01,Lazio,AC Milan,0,1,A,2023-24
Serie A,2024-03-02,Monza,AS Roma,1,4,A,2023-24
Serie A,2024-03-02,Torino,Fiorentina,0,0,D,2023-24
Serie A,2024-03-02,Udinese,Salernitana,1,1,D,2023-24
Serie A,2024-03-03,Atalanta,Bologna,1,2,A,2023-24
Serie A,2024-03-03,Empoli,Cagliari,0,1,A,2023-24
Serie A,2024-03-03,Frosinone,Lecce,1,1,D,2023-24
Serie A,2024-03-03,Hellas Verona,Sassuolo,1,0,H,2023-24
Serie A,2024-03-03,Napoli,Juventus,2,1,H,2023-24
Serie A,2024-03-04,Internazionale,Genoa,2,1,H,2023-24
Serie A,2024-03-08,Napoli,Torino,1,1,D,2023-24
Serie A,2024-03-09,Bologna,Internazionale,0,1,A,2023-24
Serie A,2024-03-09,Cagliari,Salernitana,4,2,H,2023-24
Serie A,2024-03-09,Genoa,Monza,2,3,A,2023-24
Serie A,2024-03-09,Sassuolo,Frosinone,1,0,H,2023-24
Serie A,2024-03-10,AC Milan,Empoli,1,0,H,2023-24
Serie A,2024-03-10,Fiorentina,AS Roma,2,2,D,2023-24
Serie A,2024-03-10,Juventus,Atalanta,2,2,D,2023-24
Serie A,2024-03-10,Lecce,Hellas Verona,0,1,A,2023-24
Serie A,2024-03-11,Lazio,Udinese,1,2,A,2023-24
Serie A,2024-03-15,Empoli,Bologna,0,1,A,2023-24
Serie A,2024-03-16,Frosinone,Lazio,2,3,A,2023-24
Serie A,2024-03-16,Monza,Cagliari,1,0,H,2023-24
Serie A,2024-03-16,Salernitana,Lecce,0,1,A,2023-24
Serie A,2024-03-16,Udinese,Torino,0,2,A,2023-24
Serie A,2024-03-17,AS Roma,Sassuolo,1,0,H,2023-24
Serie A,2024-03-17,Hellas Verona,AC Milan,1,3,A,2023-24
Serie A,2024-03-17,Internazionale,Napoli,1,1,D,2023-24
Serie A,2024-03-17,Juventus,Genoa,0,0,D,2023-24
Serie A,2024-03-30,Fiorentina,AC Milan,1,2,A,2023-24
Serie A,2024-03-30,Genoa,Frosinone,1,1,D,2023-24
Serie A,2024-03-30,Lazio,Juventus,1,0,H,2023-24
Serie A,2024-03-30,Napoli,Atalanta,0,3,A,2023-24
Serie A,2024-03-30,Torino,Monza,1,0,H,2023-24
Serie A,2024-04-01,Bologna,Salernitana,3,0,H,2023-24
Serie A,2024-04-01,Cagliari,Hellas Verona,1,1,D,2023-24
Serie A,2024-04-01,Internazionale,Empoli,2,0,H,2023-24
Serie A,2024-04-01,Lecce,AS Roma,0,0,D,2023-24
Serie A,2024-04-01,Sassuolo,Udinese,1,1,D,2023-24
Serie A,2024-04-05,Salernitana,Sassuolo,2,2,D,2023-24
Serie A,2024-04-06,AC Milan,Lecce,3,0,H,2023-24
Serie A,2024-04-06,AS Roma,Lazio,1,0,H,2023-24
Serie A,2024-04-06,Empoli,Torino,3,2,H,2023-24
Serie A,2024-04-07,Cagliari,Atalanta,2,1,H,2023-24
Serie A,2024-04-07,Frosinone,Bologna,0,0,D,2023-24
Serie A,2024-04-07,Hellas Verona,Genoa,1,2,A,2023-24
Serie A,2024-04-07,Juventus,Fiorentina,1,0,H,2023-24
Serie A,2024-04-07,Monza,Napoli,2,4,A,2023-24
Serie A,2024-04-08,Udinese,Internazionale,1,2,A,2023-24
Serie A,2024-04-12,Lazio,Salernitana,4,1,H,2023-24
Serie A,2024-04-13,Bologna,Monza,0,0,D,2023-24
Serie A,2024-04-13,Lecce,Empoli,1,0,H,2023-24
Serie A,2024-04-13,Torino,Juventus,0,0,D,2023-24
Serie A,2024-04-14,Internazionale,Cagliari,2,2,D,2023-24
Serie A,2024-04-14,Napoli,Frosinone,2,2,D,2023-24
Serie A,2024-04-14,Sassuolo,AC Milan,3,3,D,2023-24
Serie A,2024-04-15,Atalanta,Hellas Verona,2,2,D,2023-24
Serie A,2024-04-15,Fiorentina,Genoa,1,1,D,2023-24
Serie A,2024-04-19,Cagliari,Juventus,2,2,D,2023-24
Serie A,2024-04-19,Genoa,Lazio,0,1,A,2023-24
Serie A,2024-04-20,Empoli,Napoli,1,0,H,2023-24
Serie A,2024-04-20,Hellas Verona,Udinese,1,0,H,2023-24
Serie A,2024-04-21,Monza,Atalanta,1,2,A,2023-24
Serie A,2024-04-21,Salernitana,Fiorentina,0,2,A,2023-24
Serie A,2024-04-21,Sassuolo,Lecce,0,3,A,2023-24
Serie A,2024-04-21,Torino,Frosinone,0,0,D,2023-24
Serie A,2024-04-22,AC Milan,Internazionale,1,2,A,2023-24
Serie A,2024-04-22,AS Roma,Bologna,1,3,A,2023-24
Serie A,2024-04-25,Udinese,AS Roma,1,2,A,2023-24
Serie A,2024-04-26,Frosinone,Salernitana,3,0,H,2023-24
Serie A,2024-04-27,Juventus,AC Milan,0,0,D,2023-24
Serie A,2024-04-27,Lazio,Hellas Verona,1,0,H,2023-24
Serie A,2024-04-27,Lecce,Monza,1,1,D,2023-24
Serie A,2024-04-28,Atalanta,Empoli,2,0,H,2023-24
Serie A,2024-04-28,Bologna,Udinese,1,1,D,2023-24
Serie A,2024-04-28,Fiorentina,Sassuolo,5,1,H,2023-24
Serie A,2024-04-28,Internazionale,Torino,2,0,H,2023-24
Serie A,2024-04-28,Napoli,AS Roma,2,2,D,2023-24
Serie A,2024-04-29,Genoa,Cagliari,3,0,H,2023-24
Serie A,2024-05-03,Torino,Bologna,0,0,D,2023-24
Serie A,2024-05-04,Monza,Lazio,2,2,D,2023-24
Serie A,2024-05-04,Sassuolo,Internazionale,1,0,H,2023-24
Serie A,2024-05-05,AC Milan,Genoa,3,3,D,2023-24
Serie A,2024-05-05,AS Roma,Juventus,1,1,D,2023-24
Serie A,2024-05-05,Cagliari,Lecce,1,1,D,2023-24
Serie A,2024-05-05,Empoli,Frosinone,0,0,D,2023-24
Serie A,2024-05-05,Hellas Verona,Fiorentina,2,1,H,2023-24
Serie A,2024-05-06,Salernitana,Atalanta,1,2,A,2023-24
Serie A,2024-05-06,Udinese,Napoli,1,1,D,2023-24
Serie A,2024-05-10,Frosinone,Internazionale,0,5,A,2023-24
Serie A,2024-05-11,AC Milan,Cagliari,5,1,H,2023-24
Serie A,2024-05-11,Napoli,Bologna,0,2,A,2023-24
Serie A,2024-05-12,Atalanta,AS Roma,2,1,H,2023-24
Serie A,2024-05-12,Genoa,Sassuolo,2,1,H,2023-24
Serie A,2024-05-12,Hellas Verona,Torino,1,2,A,2023-24
Serie A,2024-05-12,Juventus,Salernitana,1,1,D,2023-24
Serie A,2024-05-12,Lazio,Empoli,2,0,H,2023-24
Serie A,2024-05-13,Fiorentina,Monza,2,1,H,2023-24
Serie A,2024-05-13,Lecce,Udinese,0,2,A,2023-24
Serie A,2024-05-17,Fiorentina,Napoli,2,2,D,2023-24
Serie A,2024-05-18,Lecce,Atalanta,0,2,A,2023-24
Serie A,2024-05-18,Torino,AC Milan,3,1,H,2023-24
Serie A,2024-05-19,AS Roma,Genoa,1,0,H,2023-24
Serie A,2024-05-19,Internazionale,Lazio,1,1,D,2023-24
Serie A,2024-05-19,Monza,Frosinone,0,1,A,2023-24
Serie A,2024-05-19,Sassuolo,Cagliari,0,2,A,2023-24
Serie A,2024-05-19,Udinese,Empoli,1,1,D,2023-24
Serie A,2024-05-20,Bologna,Juventus,3,3,D,2023-24
Serie A,2024-05-20,Salernitana,Hellas Verona,1,2,A,2023-24
Serie A,2024-05-23,Cagliari,Fiorentina,2,3,A,2023-24
Serie A,2024-05-24,Genoa,Bologna,2,0,H,2023-24
Serie A,2024-05-25,AC Milan,Salernitana,3,3,D,2023-24
Serie A,2024-05-25,Juventus,Monza,2,0,H,2023-24
Serie A,2024-05-26,Atalanta,Torino,3,0,H,2023-24
Serie A,2024-05-26,Empoli,AS Roma,2,1,H,2023-24
Serie A,2024-05-26,Frosinone,Udinese,0,1,A,2023-24
Serie A,2024-05-26,Hellas Verona,Internazionale,2,2,D,2023-24
Serie A,2024-05-26,Lazio,Sassuolo,1,1,D,2023-24
Serie A,2024-05-26,Napoli,Lecce,0,0,D,2023-24
Serie A,2024-06-02,Atalanta,Fiorentina,2,3,A,2023-24
Serie A,2024-08-17,AC Milan,Torino,2,2,D,2024-25
Serie A,2024-08-17,Empoli,Monza,0,0,D,2024-25
Serie A,2024-08-17,Genoa,Internazionale,2,2,D,2024-25
Serie A,2024-08-17,Parma,Fiorentina,1,1,D,2024-25
Serie A,2024-08-18,Bologna,Udinese,1,1,D,2024-25
Serie A,2024-08-18,Cagliari,AS Roma,0,0,D,2024-25
Serie A,2024-08-18,Hellas Verona,Napoli,3,0,H,2024-25
Serie A,2024-08-18,Lazio,Venezia,3,1,H,2024-25
Serie A,2024-08-19,Juventus,Como,3,0,H,2024-25
Serie A,2024-08-19,Lecce,Atalanta,0,4,A,2024-25
Serie A,2024-08-24,Internazionale,Lecce,2,0,H,2024-25
Serie A,2024-08-24,Monza,Genoa,0,1,A,2024-25
Serie A,2024-08-24,Parma,AC Milan,2,1,H,2024-25
Serie A,2024-08-24,Udinese,Lazio,2,1,H,2024-25
Serie A,2024-08-25,AS Roma,Empoli,1,2,A,2024-25
Serie A,2024-08-25,Fiorentina,Venezia,0,0,D,2024-25
Serie A,2024-08-25,Napoli,Bologna,3,0,H,2024-25
Serie A,2024-08-25,Torino,Atalanta,2,1,H,2024-25
Serie A,2024-08-26,Cagliari,Como,1,1,D,2024-25
Serie A,2024-08-26,Hellas Verona,Juventus,0,3,A,2024-25
Serie A,2024-08-30,Internazionale,Atalanta,4,0,H,2024-25
Serie A,2024-08-30,Venezia,Torino,0,1,A,2024-25
Serie A,2024-08-31,Bologna,Empoli,1,1,D,2024-25
Serie A,2024-08-31,Lazio,AC Milan,2,2,D,2024-25
Serie A,2024-08-31,Lecce,Cagliari,1,0,H,2024-25
Serie A,2024-08-31,Napoli,Parma,2,1,H,2024-25
Serie A,2024-09-01,Fiorentina,Monza,2,2,D,2024-25
Serie A,2024-09-01,Genoa,Hellas Verona,0,2,A,2024-25
Serie A,2024-09-01,Juventus,AS Roma,0,0,D,2024-25
Serie A,2024-09-01,Udinese,Como,1,0,H,2024-25
Serie A,2024-09-14,AC Milan,Venezia,4,0,H,2024-25
Serie A,2024-09-14,Como,Bologna,2,2,D,2024-25
Serie A,2024-09-14,Empoli,Juventus,0,0,D,2024-25
Serie A,2024-09-15,Atalanta,Fiorentina,3,2,H,2024-25
Serie A,2024-09-15,Cagliari,Napoli,0,4,A,2024-25
Serie A,2024-09-15,Genoa,AS Roma,1,1,D,2024-25
Serie A,2024-09-15,Monza,Internazionale,1,1,D,2024-25
Serie A,2024-09-15,Torino,Lecce,0,0,D,2024-25
Serie A,2024-09-16,Lazio,Hellas Verona,2,1,H,2024-25
Serie A,2024-09-16,Parma,Udinese,2,3,A,2024-25
Serie A,2024-09-20,Cagliari,Empoli,0,2,A,2024-25
Serie A,2024-09-20,Hellas Verona,Torino,2,3,A,2024-25
Serie A,2024-09-21,Juventus,Napoli,0,0,D,2024-25
Serie A,2024-09-21,Lecce,Parma,2,2,D,2024-25
Serie A,2024-09-21,Venezia,Genoa,2,0,H,2024-25
Serie A,2024-09-22,AS Roma,Udinese,3,0,H,2024-25
Serie A,2024-09-22,Fiorentina,Lazio,2,1,H,2024-25
Serie A,2024-09-22,Internazionale,AC Milan,1,2,A,2024-25
Serie A,2024-09-22,Monza,Bologna,1,2,A,2024-25
Serie A,2024-09-24,Atalanta,Como,2,3,A,2024-25
Serie A,2024-09-27,AC Milan,Lecce,3,0,H,2024-25
Serie A,2024-09-28,Bologna,Atalanta,1,1,D,2024-25
Serie A,2024-09-28,Genoa,Juventus,0,3,A,2024-25
Serie A,2024-09-28,Udinese,Internazionale,2,3,A,2024-25
Serie A,2024-09-29,AS Roma,Venezia,2,1,H,2024-25
Serie A,2024-09-29,Como,Hellas Verona,3,2,H,2024-25
Serie A,2024-09-29,Empoli,Fiorentina,0,0,D,2024-25
Serie A,2024-09-29,Napoli,Monza,2,0,H,2024-25
Serie A,2024-09-29,Torino,Lazio,2,3,A,2024-25
Serie A,2024-09-30,Parma,Cagliari,2,3,A,2024-25
Serie A,2024-10-04,Hellas Verona,Venezia,2,1,H,2024-25
Serie A,2024-10-04,Napoli,Como,3,1,H,2024-25
Serie A,2024-10-05,Atalanta,Genoa,5,1,H,2024-25
Serie A,2024-10-05,Internazionale,Torino,3,2,H,2024-25
Serie A,2024-10-05,Udinese,Lecce,1,0,H,2024-25
Serie A,2024-10-06,Bologna,Parma,0,0,D,2024-25
Serie A,2024-10-06,Fiorentina,AC Milan,2,1,H,2024-25
Serie A,2024-10-06,Juventus,Cagliari,1,1,D,2024-25
Serie A,2024-10-06,Lazio,Empoli,2,1,H,2024-25
Serie A,2024-10-06,Monza,AS Roma,1,1,D,2024-25
Serie A,2024-10-19,AC Milan,Udinese,1,0,H,2024-25
Serie A,2024-10-19,Como,Parma,1,1,D,2024-25
Serie A,2024-10-19,Genoa,Bologna,2,2,D,2024-25
Serie A,2024-10-19,Juventus,Lazio,1,0,H,2024-25
Serie A,2024-10-20,AS Roma,Internazionale,0,1,A,2024-25
Serie A,2024-10-20,Cagliari,Torino,3,2,H,2024-25
Serie A,2024-10-20,Empoli,Napoli,0,1,A,2024-25
Serie A,2024-10-20,Lecce,Fiorentina,0,6,A,2024-25
Serie A,2024-10-20,Venezia,Atalanta,0,2,A,2024-25
Serie A,2024-10-21,Hellas Verona,Monza,0,3,A,2024-25
Serie A,2024-10-25,Torino,Como,1,0,H,2024-25
Serie A,2024-10-25,Udinese,Cagliari,2,0,H,2024-25
Serie A,2024-10-26,Atalanta,Hellas Verona,6,1,H,2024-25
Serie A,2024-10-26,Napoli,Lecce,1,0,H,2024-25
Serie A,2024-10-27,Fiorentina,AS Roma,5,1,H,2024-25
Serie A,2024-10-27,Internazionale,Juventus,4,4,D,2024-25
Serie A,2024-10-27,Lazio,Genoa,3,0,H,2024-25
Serie A,2024-10-27,Monza,Venezia,2,2,D,2024-25
Serie A,2024-10-27,Parma,Empoli,1,1,D,2024-25
Serie A,2024-10-29,AC Milan,Napoli,0,2,A,2024-25
Serie A,2024-10-29,Cagliari,Bologna,0,2,A,2024-25
Serie A,2024-10-29,Lecce,Hellas Verona,1,0,H,2024-25
Serie A,2024-10-30,Atalanta,Monza,2,0,H,2024-25
Serie A,2024-10-30,Empoli,Internazionale,0,3,A,2024-25
Serie A,2024-10-30,Juventus,Parma,2,2,D,2024-25
Serie A,2024-10-30,Venezia,Udinese,3,2,H,2024-25
Serie A,2024-10-31,AS Roma,Torino,1,0,H,2024-25
Serie A,2024-10-31,Como,Lazio,1,5,A,2024-25
Serie A,2024-10-31,Genoa,Fiorentina,0,1,A,2024-25
Serie A,2024-11-02,Bologna,Lecce,1,0,H,2024-25
Serie A,2024-11-02,Monza,AC Milan,0,1,A,2024-25
Serie A,2024-11-02,Udinese,Juventus,0,2,A,2024-25
Serie A,2024-11-03,Hellas Verona,AS Roma,3,2,H,2024-25
Serie A,2024-11-03,Internazionale,Venezia,1,0,H,2024-25
Serie A,2024-11-03,Napoli,Atalanta,0,3,A,2024-25
Serie A,2024-11-03,Torino,Fiorentina,0,1,A,2024-25
Serie A,2024-11-04,Empoli,Como,1,0,H,2024-25
Serie A,2024-11-04,Lazio,Cagliari,2,1,H,2024-25
Serie A,2024-11-04,Parma,Genoa,0,1,A,2024-25
Serie A,2024-11-07,Genoa,Como,1,1,D,2024-25
Serie A,2024-11-08,Lecce,Empoli,1,1,D,2024-25
Serie A,2024-11-09,Cagliari,AC Milan,3,3,D,2024-25
Serie A,2024-11-09,Juventus,Torino,2,0,H,2024-25
Serie A,2024-11-09,Venezia,Parma,1,2,A,2024-25
Serie A,2024-11-10,AS Roma,Bologna,2,3,A,2024-25
Serie A,2024-11-10,Atalanta,Udinese,2,1,H,2024-25
Serie A,2024-11-10,Fiorentina,Hellas Verona,3,1,H,2024-25
Serie A,2024-11-10,Internazionale,Napoli,1,1,D,2024-25
Serie A,2024-11-10,Monza,Lazio,0,1,A,2024-25
Serie A,2024-11-23,AC Milan,Juventus,0,0,D,2024-25
Serie A,2024-11-23,Hellas Verona,Internazionale,0,5,A,2024-25
Serie A,2024-11-23,Parma,Atalanta,1,3,A,2024-25
Serie A,2024-11-24,Como,Fiorentina,0,2,A,2024-25
Serie A,2024-11-24,Genoa,Cagliari,2,2,D,2024-25
Serie A,2024-11-24,Lazio,Bologna,3,0,H,2024-25
Serie A,2024-11-24,Napoli,AS Roma,1,0,H,2024-25
Serie A,2024-11-24,Torino,Monza,1,1,D,2024-25
Serie A,2024-11-25,Empoli,Udinese,1,1,D,2024-25
Serie A,2024-11-25,Venezia,Lecce,0,1,A,2024-25
Serie A,2024-11-29,Cagliari,Hellas Verona,1,0,H,2024-25
Serie A,2024-11-30,AC Milan,Empoli,3,0,H,2024-25
Serie A,2024-11-30,Bologna,Venezia,3,0,H,2024-25
Serie A,2024-11-30,Como,Monza,1,1,D,2024-25
Serie A,2024-12-01,Lecce,Juventus,1,1,D,2024-25
Serie A,2024-12-01,Parma,Lazio,3,1,H,2024-25
Serie A,2024-12-01,Torino,Napoli,0,1,A,2024-25
Serie A,2024-12-01,Udinese,Genoa,0,2,A,2024-25
Serie A,2024-12-02,AS Roma,Atalanta,0,2,A,2024-25
Serie A,2024-12-06,Atalanta,AC Milan,2,1,H,2024-25
Serie A,2024-12-06,Internazionale,Parma,3,1,H,2024-25
Serie A,2024-12-07,AS Roma,Lecce,4,1,H,2024-25
Serie A,2024-12-07,Genoa,Torino,0,0,D,2024-25
Serie A,2024-12-07,Juventus,Bologna,2,2,D,2024-25
Serie A,2024-12-08,Fiorentina,Cagliari,1,0,H,2024-25
Serie A,2024-12-08,Hellas Verona,Empoli,1,4,A,2024-25
Serie A,2024-12-08,Napoli,Lazio,0,1,A,2024-25
Serie A,2024-12-08,Venezia,Como,2,2,D,2024-25
Serie A,2024-12-09,Monza,Udinese,1,2,A,2024-25
Serie A,2024-12-13,Empoli,Torino,0,1,A,2024-25
Serie A,2024-12-14,Cagliari,Atalanta,0,1,A,2024-25
Serie A,2024-12-14,Juventus,Venezia,2,2,D,2024-25
Serie A,2024-12-14,Udinese,Napoli,1,3,A,2024-25
Serie A,2024-12-15,AC Milan,Genoa,0,0,D,2024-25
Serie A,2024-12-15,Bologna,Fiorentina,1,0,H,2024-25
Serie A,2024-12-15,Como,AS Roma,2,0,H,2024-25
Serie A,2024-12-15,Lecce,Monza,2,1,H,2024-25
Serie A,2024-12-15,Parma,Hellas Verona,2,3,A,2024-25
Serie A,2024-12-16,Lazio,Internazionale,0,6,A,2024-25
Serie A,2024-12-20,Hellas Verona,AC Milan,0,1,A,2024-25
Serie A,2024-12-21,Genoa,Napoli,1,2,A,2024-25
Serie A,2024-12-21,Lecce,Lazio,1,2,A,2024-25
Serie A,2024-12-21,Torino,Bologna,0,2,A,2024-25
Serie A,2024-12-22,AS Roma,Parma,5,0,H,2024-25
Serie A,2024-12-22,Atalanta,Empoli,3,2,H,2024-25
Serie A,2024-12-22,Monza,Juventus,1,2,A,2024-25
Serie A,2024-12-22,Venezia,Cagliari,2,1,H,2024-25
Serie A,2024-12-23,Fiorentina,Udinese,1,2,A,2024-25
Serie A,2024-12-23,Internazionale,Como,2,0,H,2024-25
Serie A,2024-12-28,Cagliari,Internazionale,0,3,A,2024-25
Serie A,2024-12-28,Empoli,Genoa,1,2,A,2024-25
Serie A,2024-12-28,Lazio,Atalanta,1,1,D,2024-25
Serie A,2024-12-28,Parma,Monza,2,1,H,2024-25
Serie A,2024-12-29,AC Milan,AS Roma,1,1,D,2024-25
Serie A,2024-12-29,Juventus,Fiorentina,2,2,D,2024-25
Serie A,2024-12-29,Napoli,Venezia,1,0,H,2024-25
Serie A,2024-12-29,Udinese,Torino,2,2,D,2024-25
Serie A,2024-12-30,Bologna,Hellas Verona,2,3,A,2024-25
Serie A,2024-12-30,Como,Lecce,2,0,H,2024-25
Serie A,2025-01-04,Fiorentina,Napoli,0,3,A,2024-25
Serie A,2025-01-04,Hellas Verona,Udinese,0,0,D,2024-25
Serie A,2025-01-04,Venezia,Empoli,1,1,D,2024-25
Serie A,2025-01-05,AS Roma,Lazio,2,0,H,2024-25
Serie A,2025-01-05,Lecce,Genoa,0,0,D,2024-25
Serie A,2025-01-05,Monza,Cagliari,1,2,A,2024-25
Serie A,2025-01-05,Torino,Parma,0,0,D,2024-25
Serie A,2025-01-10,Lazio,Como,1,1,D,2024-25
Serie A,2025-01-11,AC Milan,Cagliari,1,1,D,2024-25
Serie A,2025-01-11,Empoli,Lecce,1,3,A,2024-25
Serie A,2025-01-11,Torino,Juventus,1,1,D,2024-25
Serie A,2025-01-11,Udinese,Atalanta,0,0,D,2024-25
Serie A,2025-01-12,Bologna,AS Roma,2,2,D,2024-25
Serie A,2025-01-12,Genoa,Parma,1,0,H,2024-25
Serie A,2025-01-12,Napoli,Hellas Verona,2,0,H,2024-25
Serie A,2025-01-12,Venezia,Internazionale,0,1,A,2024-25
Serie A,2025-01-13,Monza,Fiorentina,2,1,H,2024-25
Serie A,2025-01-14,Atalanta,Juventus,1,1,D,2024-25
Serie A,2025-01-14,Como,AC Milan,1,2,A,2024-25
Serie A,2025-01-15,Internazionale,Bologna,2,2,D,2024-25
Serie A,2025-01-17,AS Roma,Genoa,3,1,H,2024-25
Serie A,2025-01-18,Atalanta,Napoli,2,3,A,2024-25
Serie A,2025-01-18,Bologna,Monza,3,1,H,2024-25
Serie A,2025-01-18,Juventus,AC Milan,2,0,H,2024-25
Serie A,2025-01-19,Cagliari,Lecce,4,1,H,2024-25
Serie A,2025-01-19,Fiorentina,Torino,1,1,D,2024-25
Serie A,2025-01-19,Hellas Verona,Lazio,0,3,A,2024-25
Serie A,2025-01-19,Internazionale,Empoli,3,1,H,2024-25
Serie A,2025-01-19,Parma,Venezia,1,1,D,2024-25
Serie A,2025-01-20,Como,Udinese,4,1,H,2024-25
Serie A,2025-01-24,Torino,Cagliari,2,0,H,2024-25
Serie A,2025-01-25,Como,Atalanta,1,2,A,2024-25
Serie A,2025-01-25,Empoli,Bologna,1,1,D,2024-25
Serie A,2025-01-25,Napoli,Juventus,2,1,H,2024-25
Serie A,2025-01-26,AC Milan,Parma,3,2,H,2024-25
Serie A,2025-01-26,Lazio,Fiorentina,1,2,A,2024-25
Serie A,2025-01-26,Lecce,Internazionale,0,4,A,2024-25
Serie A,2025-01-26,Udinese,AS Roma,1,2,A,2024-25
Serie A,2025-01-27,Genoa,Monza,2,0,H,2024-25
Serie A,2025-01-27,Venezia,Hellas Verona,1,1,D,2024-25
Serie A,2025-01-31,Parma,Lecce,1,3,A,2024-25
Serie A,2025-02-01,Atalanta,Torino,1,1,D,2024-25
Serie A,2025-02-01,Bologna,Como,2,0,H,2024-25
Serie A,2025-02-01,Monza,Hellas Verona,0,1,A,2024-25
Serie A,2025-02-01,Udinese,Venezia,3,2,H,2024-25
Serie A,2025-02-02,AC Milan,Internazionale,1,1,D,2024-25
Serie A,2025-02-02,AS Roma,Napoli,1,1,D,2024-25
Serie A,2025-02-02,Fiorentina,Genoa,2,1,H,2024-25
Serie A,2025-02-02,Juventus,Empoli,4,1,H,2024-25
Serie A,2025-02-03,Cagliari,Lazio,1,2,A,2024-25
Serie A,2025-02-06,Fiorentina,Internazionale,3,0,H,2024-25
Serie A,2025-02-07,Como,Juventus,1,2,A,2024-25
Serie A,2025-02-08,Empoli,AC Milan,0,2,A,2024-25
Serie A,2025-02-08,Hellas Verona,Atalanta,0,5,A,2024-25
Serie A,2025-02-08,Torino,Genoa,1,1,D,2024-25
Serie A,2025-02-09,Cagliari,Parma,2,1,H,2024-25
Serie A,2025-02-09,Lazio,Monza,5,1,H,2024-25
Serie A,2025-02-09,Lecce,Bologna,0,0,D,2024-25
Serie A,2025-02-09,Napoli,Udinese,1,1,D,2024-25
Serie A,2025-02-09,Venezia,AS Roma,0,1,A,2024-25
Serie A,2025-02-10,Internazionale,Fiorentina,2,1,H,2024-25
Serie A,2025-02-14,Bologna,Torino,3,2,H,2024-25
Serie A,2025-02-15,AC Milan,Hellas Verona,1,0,H,2024-25
Serie A,2025-02-15,Atalanta,Cagliari,0,0,D,2024-25
Serie A,2025-02-15,Lazio,Napoli,2,2,D,2024-25
Serie A,2025-02-16,Fiorentina,Como,0,2,A,2024-25
Serie A,2025-02-16,Juventus,Internazionale,1,0,H,2024-25
Serie A,2025-02-16,Monza,Lecce,0,0,D,2024-25
Serie A,2025-02-16,Parma,AS Roma,0,1,A,2024-25
Serie A,2025-02-16,Udinese,Empoli,3,0,H,2024-25
Serie A,2025-02-17,Genoa,Venezia,2,0,H,2024-25
Serie A,2025-02-21,Lecce,Udinese,0,1,A,2024-25
Serie A,2025-02-22,Internazionale,Genoa,1,0,H,2024-25
Serie A,2025-02-22,Parma,Bologna,2,0,H,2024-25
Serie A,2025-02-22,Torino,AC Milan,2,1,H,2024-25
Serie A,2025-02-22,Venezia,Lazio,0,0,D,2024-25
Serie A,2025-02-23,Cagliari,Juventus,0,1,A,2024-25
Serie A,2025-02-23,Como,Napoli,2,1,H,2024-25
Serie A,2025-02-23,Empoli,Atalanta,0,5,A,2024-25
Serie A,2025-02-23,Hellas Verona,Fiorentina,1,0,H,2024-25
Serie A,2025-02-24,AS Roma,Monza,4,0,H,2024-25
Serie A,2025-02-27,Bologna,AC Milan,2,1,H,2024-25
Serie A,2025-02-28,Fiorentina,Lecce,1,0,H,2024-25
Serie A,2025-03-01,Atalanta,Venezia,0,0,D,2024-25
Serie A,2025-03-01,Napoli,Internazionale,1,1,D,2024-25
Serie A,2025-03-01,Udinese,Parma,1,0,H,2024-25
Serie A,2025-03-02,AC Milan,Lazio,1,2,A,2024-25
Serie A,2025-03-02,AS Roma,Como,2,1,H,2024-25
Serie A,2025-03-02,Bologna,Cagliari,2,1,H,2024-25
Serie A,2025-03-02,Genoa,Empoli,1,1,D,2024-25
